telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
tianlai_icyl,0.6423642105263156,0.6923642105263157,0.6673642105263157,0.6423642105263156,0.6923642105263157,0.6677447526460324,1.0,0.0010256618140135287,0.03202595531773453,0.9450166129763558,211748352.8828984,ok,0.002933972208848715,0.5349934945546804,0.0026383298071363747,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.6923642105263157,0.7423642105263157,0.7173642105263157,0.6923642105263157,0.7423642105263157,0.7177017332448494,1.0,0.0013242509189277112,0.03639025857187211,0.9538333386973988,213723902.43791753,ok,0.002687404881364747,0.5349938535251002,0.002564505871252331,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.7423642105263157,0.7923642105263157,0.7673642105263156,0.7423642105263157,0.7923642105263157,0.7676646943508002,1.0,0.0017165036757962966,0.041430709332526475,0.9608295065295832,215291522.5142372,ok,0.0024755347230655217,0.5349941741100646,0.002496731521394585,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.7923642105263157,0.8423642105263156,0.8173642105263157,0.7923642105263157,0.8423642105263156,0.8176325579178928,1.0,0.002177618971890426,0.046664965143996685,0.9663749234665574,216534075.1702746,ok,0.0022917781837664174,0.5349944618174209,0.0024343016838753954,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.8423642105263156,0.8923642105263156,0.8673642105263156,0.8423642105263156,0.8923642105263156,0.8676044884492534,1.0,0.002804834723228101,0.052960690358303496,0.9709433411556891,217557713.1758627,ok,0.002131090541080295,0.5349947212121219,0.0023766100151274487,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.8923642105263156,0.9423642105263157,0.9173642105263157,0.8923642105263156,0.9423642105263157,0.9175798278320305,1.0,0.0036039590160857806,0.06003298273520799,0.9746173585731308,218380944.35076886,ok,0.0019895447346815437,0.534994956099428,0.0023231332658939213,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.9423642105263157,0.9923642105263157,0.9673642105263157,0.9423642105263157,0.9923642105263157,0.9675580502723714,1.0,0.004792599468487212,0.0692286029650116,0.9777299983863533,219078388.54859278,ok,0.0018640407993019477,0.5349951696688048,0.0022734183615920923,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.9923642105263157,1.0423642105263156,1.0173642105263156,0.9923642105263157,1.0423642105263156,1.017538730424179,1.0,0.006649600353016337,0.08154508172180795,0.98027246035986,219648073.9147176,ok,0.0017521010662859002,0.534995364607653,0.002227071692697456,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,1.0423642105263156,1.0923642105263158,1.0673642105263157,1.0423642105263156,1.0923642105263158,1.067521520392705,1.0,0.010106774297541357,0.10053245395165362,0.9824799715942487,220142707.40732902,ok,0.0016517230491829885,0.5349955431917454,0.0021837502076430667,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,1.0923642105263158,1.1423642105263156,1.1173642105263157,1.0923642105263158,1.1423642105263156,1.1175061328405556,1.0,0.01724469977968914,0.13131907622158,0.9843814207576456,220568762.06384104,ok,0.0015612719563289034,0.5349957073575613,0.0021431539801435966,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
