telescope,z,increment_Mpc_inv,cutoff_min,cutoff_max,variance_mK2,rms_mK,variance_ratio,mode_count,mode_ratio,status
chime_icyl,1.8677085899824355,0.02,0.05977898668140526,0.059879820776463685,1.2962445975151318,1.1385273811003105,0.9999430985011327,35564747.608557984,0.9965519883074647,ok
chime_icyl,1.8677085899824355,0.03,0.06977898668140525,0.06987982077646368,1.296110478317528,1.1384684792814985,0.9998396368810978,35423707.650847055,0.9925999386026665,ok
chime_icyl,1.8777085607497843,0.0,0.03947493901336733,0.03962725445642485,1.3029551017121324,1.1414705873180142,1.0,35281731.62200411,1.0,ok
chime_icyl,1.8777085607497843,0.01,0.04947493901336733,0.04962725445642485,1.3029380036850258,1.1414630978200853,0.999986877500933,35246023.638172105,0.9989879186142403,ok
chime_icyl,1.8777085607497843,0.02,0.059474939013367326,0.05962725445642485,1.3028791918108342,1.141437335910664,0.9999417402017933,35160011.73958954,0.9965500592851103,ok
chime_icyl,1.8777085607497843,0.03,0.06947493901336732,0.06962725445642484,1.302742997207889,1.1413776750961484,0.9998372127297674,35019879.88804116,0.9925782629727947,ok
chime_icyl,1.887708531976692,0.0,0.039296491491264636,0.03939856047226197,1.302509828503561,1.141275526988799,1.0,34874383.46380998,1.0,ok
chime_icyl,1.887708531976692,0.01,0.04929649149126464,0.049398560472261974,1.302495076565278,1.14126906405338,0.9999886742211382,34838735.446650594,0.9989778165627966,ok
chime_icyl,1.887708531976692,0.02,0.05929649149126463,0.05939856047226197,1.3024361727006628,1.1412432574612053,0.9999434508659464,34753167.446650594,0.9965242104628121,ok
chime_icyl,1.887708531976692,0.03,0.06929649149126463,0.06939856047226198,1.3022993248286416,1.1411833002759204,0.999838386114014,34613939.59107543,0.9925319433100567,ok
chime_icyl,1.8977085036546368,0.0,0.039014424937112054,0.039194156704279094,1.33229337651937,1.1542501360274426,1.0,34495754.55944918,1.0,ok
chime_icyl,1.8977085036546368,0.01,0.049014424937112056,0.049194156704279096,1.3322785175727845,1.154243699386219,0.9999888470911531,34460526.555277064,0.9989787727614016,ok
chime_icyl,1.8977085036546368,0.02,0.05901442493711205,0.05919415670427909,1.3322191952184372,1.154218001600407,0.9999443205961688,34375790.588653974,0.996522355509329,ok
chime_icyl,1.8977085036546368,0.03,0.06901442493711205,0.06919415670427909,1.3320799344046241,1.154157673112571,0.9998397934580269,34237282.723552324,0.9925071406844743,ok
chime_icyl,1.9077084757752785,0.0,0.03878211733139116,0.039014424937112054,1.3363769201860332,1.1560176989069126,1.0,34103095.8098249,1.0,ok
chime_icyl,1.9077084757752785,0.01,0.048782117331391164,0.049014424937112056,1.3363620324514178,1.1560112596559853,0.9999888596290534,34068155.91123044,0.9989754625565578,ok
chime_icyl,1.9077084757752785,0.02,0.05878211733139116,0.05901442493711205,1.3363019962458735,1.1559852924003287,0.9999439350238485,33983848.023452565,0.9965033149178797,ok
chime_icyl,1.9077084757752785,0.03,0.06878211733139117,0.06901442493711205,1.3361596955149737,1.155923741219538,0.9998374525421846,33846112.15325166,0.9924645065067905,ok
chime_icyl,1.917708448330468,0.0,0.038470191751737395,0.038652454255861675,1.3609289553143884,1.1665885972845733,1.0,33736639.088422865,1.0,ok
chime_icyl,1.917708448330468,0.01,0.0484701917517374,0.04865245425586168,1.3609000657765247,1.1665762151597832,0.9999787721925153,33702399.154125124,0.9989850816434915,ok
chime_icyl,1.917708448330468,0.02,0.0584701917517374,0.05865245425586167,1.3608312038753112,1.1665467002547782,0.9999281730036711,33618803.257934704,0.9965071852540107,ok
chime_icyl,1.917708448330468,0.03,0.0684701917517374,0.06865245425586167,1.3606816462204194,1.1664825957640428,0.9998182792033314,33482339.378826868,0.9924622097379208,ok
chime_icyl,1.9277084213122324,0.0,0.03823457760911821,0.03839181436963949,1.3763529456553274,1.1731806960802447,1.0,33370406.784833312,1.0,ok
chime_icyl,1.9277084213122324,0.01,0.048234577609118215,0.04839181436963949,1.3763329865515046,1.1731721896428948,0.9999854985569757,33335938.729939185,0.9989671071402764,ok
chime_icyl,1.9277084213122324,0.02,0.05823457760911821,0.058391814369639486,1.3762683717152249,1.1731446508062102,0.9999385521421889,33253114.72483275,0.99648514743147,ok
chime_icyl,1.9277084213122324,0.03,0.06823457760911822,0.06839181436963948,1.3761211861475964,1.1730819179186065,0.9998316133165823,33117230.723556146,0.99241315627617,ok
chime_icyl,1.9377083947127756,0.0,0.03812939287720479,0.03812939287720479,1.376419208654906,1.1732089364878304,1.0,32994040.227677055,1.0,ok
chime_icyl,1.9377083947127756,0.01,0.048129392877204795,0.048129392877204795,1.3763986172935718,1.1732001607967721,0.9999850399055719,32959776.227677055,0.9989615094191691,ok
chime_icyl,1.9377083947127756,0.02,0.0581293928772048,0.0581293928772048,1.3763330349919167,1.1731722102879512,0.9999373928651624,32877072.227677055,0.9964548749048963,ok
chime_icyl,1.9377083947127756,0.03,0.06812939287720479,0.06812939287720479,1.3761821274844848,1.1731078925164917,0.9998277551134636,32741680.227677055,0.9923513459322175,ok
chime_icyl,1.9477083685244665,0.0,0.03775893891533718,0.03791814807789718,1.38992574873559,1.178951122284376,1.0,32625449.793083645,1.0,ok
chime_icyl,1.9477083685244665,0.01,0.04775893891533718,0.04791814807789718,1.389907580585057,1.178943417041317,0.9999869286898602,32591937.829187535,0.9989728275285505,ok
chime_icyl,1.9477083685244665,0.02,0.05775893891533718,0.05791814807789718,1.3898433908845096,1.1789161933252548,0.9999407465822147,32510221.89297106,0.9964681590340246,ok
chime_icyl,1.9477083685244665,0.03,0.06775893891533719,0.06791814807789717,1.3896912507984414,1.1788516661558575,0.9998312874357771,32376149.967585754,0.9923587313867244,ok
chime_icyl,1.9577083427398456,0.0,0.03754560986966741,0.03775893891533718,1.409278345133059,1.1871302982962986,1.0,32264592.694862224,1.0,ok
chime_icyl,1.9577083427398456,0.01,0.04754560986966741,0.04775893891533718,1.4092626432770432,1.1871236849111566,0.9999888582294122,32231500.782442316,0.9989743582777297,ok
chime_icyl,1.9577083427398456,0.02,0.057545609869667405,0.05775893891533718,1.4091983598350377,1.18709660930989,0.9999432437897754,32150344.88403523,0.9964590344620967,ok
chime_icyl,1.9577083427398456,0.03,0.0675456098696674,0.06775893891533719,1.4090456298474403,1.1870322783511156,0.9998348691822149,32017225.089556515,0.9923331558019296,ok
chime_icyl,1.967708317351612,0.0,0.03730415649786907,0.03751885845204255,1.405776584561,1.1856544962850686,1.0,31906894.74042566,1.0,ok
chime_icyl,1.967708317351612,0.01,0.04730415649786907,0.04751885845204255,1.4057586023436994,1.185646913015717,0.99998720833915,31873846.772137217,0.9989642373989289,ok
chime_icyl,1.967708317351612,0.02,0.057304156497869074,0.05751885845204255,1.405692006451262,1.1856188284820977,0.9999398353119073,31793178.854813777,0.9964360090025367,ok
chime_icyl,1.967708317351612,0.03,0.06730415649786907,0.06751885845204256,1.405536272347097,1.1855531503678345,0.9998290537653407,31660659.008841343,0.9922826795403459,ok
chime_icyl,1.9777082923526244,0.0,0.037061130090024874,0.037196340791186146,1.4327245272068243,1.1969647142697333,1.0,31575093.06592464,1.0,ok
chime_icyl,1.9777082923526244,0.01,0.047061130090024876,0.04719634079118615,1.4326495981157674,1.1969334142364676,0.9999477016763278,31542149.11203711,0.9989566474493441,ok
chime_icyl,1.9777082923526244,0.02,0.05706113009002488,0.05719634079118614,1.4325530433715474,1.1968930793398163,0.9998803092764725,31462321.148268342,0.9964284533565476,ok
chime_icyl,1.9777082923526244,0.03,0.06706113009002487,0.06719634079118614,1.432367805092785,1.196815693869689,0.9997510183519126,31331073.216339134,0.9922717615091102,ok
chime_icyl,1.9877082677358904,0.0,0.03687100211499155,0.0369797663692885,1.448096557683787,1.203368836925648,1.0,31235751.238850266,1.0,ok
chime_icyl,1.9877082677358904,0.01,0.04687100211499155,0.0469797663692885,1.4480786070641987,1.203361378416392,0.9999876039898768,31202895.17927713,0.9989481264810346,ok
chime_icyl,1.9877082677358904,0.02,0.05687100211499155,0.056979766369288504,1.4480112232221112,1.2033333799168504,0.9999410712902927,31123371.161192425,0.9964021970594367,ok
chime_icyl,1.9877082677358904,0.03,0.06687100211499156,0.0669797663692885,1.4478495459242602,1.2032661991115101,0.9998294231429415,30992215.17714952,0.9922032910353749,ok
chime_icyl,1.997708243494572,0.0,0.036679888636385966,0.03687100211499155,1.4468139416664143,1.2028357916467294,1.0,30883541.785116073,1.0,ok
chime_icyl,1.997708243494572,0.01,0.04667988863638597,0.04687100211499155,1.446797766120385,1.2028290677067897,0.9999888198851535,30850837.881956406,0.9989410572340693,ok
chime_icyl,1.997708243494572,0.02,0.05667988863638597,0.05687100211499155,1.4467304838811623,1.2028010990521925,0.9999423161590799,30771706.00043128,0.9963787901833626,ok
chime_icyl,1.997708243494572,0.03,0.06667988863638596,0.06687100211499156,1.4465684570639605,1.202733743213335,0.9998303274558088,30640930.082848586,0.9921443044338778,ok
chime_icyl,2.0077082196219744,0.0,0.03640512904755392,0.036542767077403504,1.4609373591266814,1.2086924170882687,1.0,30548574.046506274,1.0,ok
chime_icyl,2.0077082196219744,0.01,0.04640512904755392,0.046542767077403506,1.4609191632364302,1.2086848899677824,0.9999875450578783,30516834.08738891,0.9989610003049882,ok
chime_icyl,2.0077082196219744,0.02,0.05640512904755392,0.05654276707740351,1.460849858033208,1.2086562199538826,0.9999401061976225,30438614.136248644,0.9964004895910942,ok
chime_icyl,2.0077082196219744,0.03,0.06640512904755391,0.0665427670774035,1.460686118605231,1.208588481909881,0.9998280278617827,30309478.196076892,0.9921732565956961,ok
chime_icyl,2.017708196111547,0.0,0.03618381922133368,0.03632229588209517,1.4911671312647647,1.2211335435834874,1.0,30235309.5170604,1.0,ok
chime_icyl,2.017708196111547,0.01,0.04618381922133368,0.046322295882095174,1.4911484598427984,1.2211258984407785,0.9999874786524093,30203629.45532853,0.9989522163907735,ok
chime_icyl,2.017708196111547,0.02,0.05618381922133368,0.05632229588209517,1.4910775394576983,1.2210968591629816,0.9999399183329701,30125905.49873375,0.9963815810033326,ok
chime_icyl,2.017708196111547,0.03,0.06618381922133368,0.06632229588209518,1.4909082798131252,1.221027550800196,0.9998264101681077,29997241.53731617,0.9921261603222583,ok
chime_icyl,2.0277081729568733,0.0,0.035961147449925165,0.03618381922133368,1.4956215914396411,1.2229560872899898,1.0,29906111.682271786,1.0,ok
chime_icyl,2.0277081729568733,0.01,0.04596114744992517,0.04618381922133368,1.495597677865311,1.222946310295473,0.9999840109460395,29874483.754072465,0.9989424259316844,ok
chime_icyl,2.0277081729568733,0.02,0.05596114744992517,0.05618381922133368,1.49552344191536,1.222915958647756,0.9999343754296923,29797283.834265437,0.9963610164650438,ok
chime_icyl,2.0277081729568733,0.03,0.06596114744992516,0.06618381922133368,1.495349144900672,1.222844693696085,0.999817837252064,29669323.961082228,0.9920822966320317,ok
chime_icyl,2.037708150151678,0.0,0.03579323456004061,0.035877289238356244,1.4880434272986989,1.2198538548935682,1.0,29571349.537435126,1.0,ok
chime_icyl,2.037708150151678,0.01,0.04579323456004061,0.045877289238356246,1.4880246757060522,1.2198461688696867,0.9999873984909965,29540421.559056163,0.9989541235397522,ok
chime_icyl,2.037708150151678,0.02,0.05579323456004061,0.05587728923835625,1.487953180345592,1.2198168634453257,0.9999393519359374,29463481.54914652,0.996352280502043,ok
chime_icyl,2.037708150151678,0.03,0.0657932345600406,0.06587728923835624,1.4877825542308192,1.2197469222059218,0.9998246871945443,29336765.57887545,0.9920671879292249,ok
chime_icyl,2.047708127689816,0.0,0.03553987776853384,0.03579323456004061,1.5099055830985746,1.2287821544515425,1.0,29263668.529711906,1.0,ok
chime_icyl,2.047708127689816,0.01,0.04553987776853384,0.04579323456004061,1.509879097024671,1.2287713770367013,0.999982458456873,29232564.470568735,0.998937110051271,ok
chime_icyl,2.047708127689816,0.02,0.055539877768533835,0.05579323456004061,1.5098020021622878,1.2287400059256994,0.9999313990639903,29155872.53406067,0.9963163881677449,ok
chime_icyl,2.047708127689816,0.03,0.06553987776853384,0.0657932345600406,1.5096246170911896,1.228667822111082,0.9998139181611552,29029388.55580448,0.991994169368425,ok
chime_icyl,2.0577081055652675,0.0,0.03553987776853384,0.03553987776853384,1.5154439963180786,1.2310337104718452,1.0,28951132.52458535,1.0,ok
chime_icyl,2.0577081055652675,0.01,0.04553987776853384,0.04553987776853384,1.515426330995763,1.2310265354555778,0.9999883431374841,28919756.52458535,0.998916242742029,ok
chime_icyl,2.0577081055652675,0.02,0.055539877768533835,0.055539877768533835,1.5153521413285476,1.2309964018341188,0.9999393874074171,28843356.524585355,0.996277313161809,ok
chime_icyl,2.0577081055652675,0.03,0.06553987776853384,0.06553987776853384,1.5151722435707398,1.2309233296882223,0.9998206778026776,28716972.524585355,0.9919118880824042,ok
chime_icyl,2.067708083772139,0.0,0.03517069603478324,0.03531314577144648,1.5459978267967944,1.2433816094814956,1.0,28650565.097662102,1.0,ok
chime_icyl,2.067708083772139,0.01,0.04517069603478324,0.04531314577144648,1.5459801763646683,1.2433745117078234,0.9999885831455775,28620017.11950236,0.998933773974244,ok
chime_icyl,2.067708083772139,0.02,0.05517069603478324,0.055313145771446484,1.5459057346364196,1.243344575987051,0.9999404318953244,28544837.128400244,0.9963097422720474,ok
chime_icyl,2.067708083772139,0.03,0.06517069603478323,0.06531314577144648,1.545723378578782,1.2432712409521833,0.9998224782640341,28419797.16884516,0.9919454318604078,ok
chime_icyl,2.0777080623046618,0.0,0.034970291577066985,0.03511355433005028,1.5470904141072623,1.2438208930980628,1.0,28345886.719962616,1.0,ok
chime_icyl,2.0777080623046618,0.01,0.04497029157706699,0.04511355433005028,1.547072386691422,1.2438136462876672,0.9999883475356863,28315402.764374293,0.9989245721649324,ok
chime_icyl,2.0777080623046618,0.02,0.05497029157706698,0.055113554330050274,1.5469977411265,1.2437836391939314,0.999940098535989,28240662.818135794,0.9962878599330351,ok
chime_icyl,2.0777080623046618,0.03,0.06497029157706699,0.06511355433005028,1.546815351084875,1.2437103163859642,0.99982220623961,28115894.846185274,0.9918862346396322,ok
chime_icyl,2.0877080411571867,0.0,0.034855257411495796,0.034855257411495796,1.5674495057661688,1.2519782369379144,1.0,28048511.708772063,1.0,ok
chime_icyl,2.0877080411571867,0.01,0.0448552574114958,0.0448552574114958,1.5674314611814162,1.2519710304880924,0.9999884879323473,28018495.708772063,0.9989298540930921,ok
chime_icyl,2.0877080411571867,0.02,0.0548552574114958,0.0548552574114958,1.5673557695896578,1.2519408011522182,0.9999401982799662,27944087.708772063,0.9962770217156534,ok
chime_icyl,2.0877080411571867,0.03,0.0648552574114958,0.0648552574114958,1.5671716329091065,1.2518672585019175,0.9998227229291661,27820303.708772063,0.9918638107301562,ok
chime_icyl,2.09770802032418,0.0,0.034595032024177595,0.03471092860350068,1.580202141046553,1.2570609138170485,1.0,27751611.218425214,1.0,ok
chime_icyl,2.09770802032418,0.01,0.0445950320241776,0.044710928603500684,1.5801844100346938,1.2570538612305735,0.9999887792761454,27721951.198958695,0.9989312325243722,ok
chime_icyl,2.09770802032418,0.02,0.05459503202417759,0.054710928603500686,1.580107910949021,1.2570234329355285,0.999940368326884,27648259.22275111,0.9962758199925529,ok
chime_icyl,2.09770802032418,0.03,0.0645950320241776,0.06471092860350068,1.5799202743341723,1.256948795430495,0.9998216261672738,27525475.28763952,0.9918514305707932,ok
chime_icyl,2.1077079998002217,0.0,0.03436206619554441,0.034595032024177595,1.5792578485317619,1.256685262319791,1.0,27455282.735021766,1.0,ok
chime_icyl,2.1077079998002217,0.01,0.04436206619554441,0.0445950320241776,1.5792392538089803,1.2566778639766758,0.9999882256575144,27425654.75926079,0.9989208642997078,ok
chime_icyl,2.1077079998002217,0.02,0.054362066195544415,0.05459503202417759,1.5791604496352942,1.2566465094191341,0.999938326159621,27352218.780729637,0.9962461157189009,ok
chime_icyl,2.1077079998002217,0.03,0.06436206619554441,0.0645950320241776,1.5789665835422375,1.256569370764001,0.9998155684394444,27230014.81881953,0.9917950975636872,ok
chime_icyl,2.117707979579997,0.0,0.03412751010109114,0.034244988968658276,1.5904744803445845,1.2611401509525357,1.0,27181458.365265027,1.0,ok
chime_icyl,2.117707979579997,0.01,0.044127510101091144,0.04424498896865828,1.5904498919848087,1.26113040245044,0.9999845402362127,27151822.35130999,0.9989096974284165,ok
chime_icyl,2.117707979579997,0.02,0.05412751010109114,0.05424498896865827,1.5903673424976446,1.261097673654838,0.9999326378082365,27078994.33469685,0.9962303703800119,ok
chime_icyl,2.117707979579997,0.03,0.06412751010109113,0.06424498896865827,1.5901708981665634,1.261019785002029,0.9998091247726557,26957374.37922006,0.9917559984076748,ok
chime_icyl,2.127707959658309,0.0,0.03412751010109114,0.03412751010109114,1.6192975001470111,1.2725162082060137,1.0,26903304.66293662,1.0,ok
chime_icyl,2.127707959658309,0.01,0.044127510101091144,0.044127510101091144,1.6192787362253465,1.2725088354213288,0.9999884123073969,26873584.66293662,0.9988953029981873,ok
chime_icyl,2.127707959658309,0.02,0.05412751010109114,0.05412751010109114,1.6191984564656758,1.2724772911394826,0.9999388354015699,26800656.66293662,0.9961845579460945,ok
chime_icyl,2.127707959658309,0.03,0.06412751010109113,0.06412751010109113,1.6190030997239213,1.2724005264553773,0.9998181925044267,26679304.662936624,0.991673885316082,ok
chime_icyl,2.137707940030064,0.0,0.03380233801603957,0.03392094307524545,1.6393903333949522,1.2803867905421986,1.0,26629356.559147477,1.0,ok
chime_icyl,2.137707940030064,0.01,0.04380233801603957,0.04392094307524545,1.6393714624355789,1.280379421279325,0.9999884890382791,26600372.534758538,0.9989115762401333,ok
chime_icyl,2.137707940030064,0.02,0.053802338016039564,0.05392094307524545,1.6392913618748475,1.2803481408878006,0.9999396290693627,26528432.56463499,0.9962100475733118,ok
chime_icyl,2.137707940030064,0.03,0.06380233801603957,0.06392094307524546,1.639092232338316,1.2802703747014987,0.9998181634656714,26407784.58536559,0.9916794094033122,ok
chime_icyl,2.1477079206902663,0.0,0.0335638705727408,0.033713110395334436,1.6444177668862616,1.2823485356509992,1.0,26350478.097261064,1.0,ok
chime_icyl,2.1477079206902663,0.01,0.043563870572740804,0.04371311039533444,1.6443977355412778,1.2823407252135752,0.9999878185790818,26321790.12407564,0.9989112921185136,ok
chime_icyl,2.1477079206902663,0.02,0.0535638705727408,0.05371311039533444,1.644315576143601,1.282308689880717,0.9999378559726619,26250262.153221916,0.9961968073721758,ok
chime_icyl,2.1477079206902663,0.03,0.0635638705727408,0.06371311039533444,1.6441112616353577,1.2822290207429239,0.9998136086479507,26130726.20451936,0.9916604210393988,ok
chime_icyl,2.1577079016340286,0.0,0.03347400730419215,0.03347400730419215,1.6065489135926274,1.2674971059503952,1.0,26054173.301451154,1.0,ok
chime_icyl,2.1577079016340286,0.01,0.04347400730419215,0.04347400730419215,1.606526284263583,1.2674881791415582,0.9999859143230231,26025741.301451154,0.9989087352850909,ok
chime_icyl,2.1577079016340286,0.02,0.05347400730419215,0.05347400730419215,1.6064406886971638,1.2674544128674465,0.9999326351693696,25954933.301451154,0.996191013284061,ok
chime_icyl,2.1577079016340286,0.03,0.06347400730419214,0.06347400730419214,1.6062312512067263,1.267371788863365,0.9998022703303874,25835741.301451154,0.991616237541959,ok
chime_icyl,2.1677078828565524,0.0,0.033202958249730546,0.03329355312002515,1.6590392569215835,1.2880369780878123,1.0,25809874.29341221,1.0,ok
chime_icyl,2.1677078828565524,0.01,0.04320295824973055,0.043293553120025155,1.659017055352829,1.2880283596849988,0.9999866178159065,25781874.28386318,0.9989151435132647,ok
chime_icyl,2.1677078828565524,0.02,0.05320295824973055,0.05329355312002515,1.6589310874381424,1.2879949873497731,0.9999347999253244,25711366.30030873,0.9961833214689999,ok
chime_icyl,2.1677078828565524,0.03,0.06320295824973055,0.06329355312002516,1.658721399314396,1.2879135837913955,0.9998084086281496,25593198.289698698,0.9916049182863004,ok
chime_icyl,2.177707864353144,0.0,0.03308177916572658,0.03317270497852847,1.6774662112321992,1.295170340624043,1.0,25548349.73917405,1.0,ok
chime_icyl,2.177707864353144,0.01,0.04308177916572658,0.04317270497852847,1.6774467032218237,1.2951628095424235,0.9999883705494365,25520257.742708087,0.9989004379244547,ok
chime_icyl,2.177707864353144,0.02,0.05308177916572658,0.05317270497852847,1.677361795437648,1.295130030320372,0.9999377538612391,25449897.747756712,0.9961464441961049,ok
chime_icyl,2.177707864353144,0.03,0.06308177916572658,0.06317270497852848,1.677151228169034,1.2950487358277425,0.9998122268806036,25332113.77905819,0.9915362063568317,ok
chime_icyl,2.187707846119199,0.0,0.03283807949991904,0.03299060275210676,1.6620473366143154,1.2892041485406085,1.0,25276767.70489323,1.0,ok
chime_icyl,2.187707846119199,0.01,0.042838079499919045,0.04299060275210676,1.6620266260993666,1.2891961162287786,0.999987539154576,25248983.72311791,0.9989008095457576,ok
chime_icyl,2.187707846119199,0.02,0.05283807949991905,0.052990602752106764,1.6619398729152906,1.2891624695573831,0.9999353425761965,25178947.728393473,0.9961300440925909,ok
chime_icyl,2.187707846119199,0.03,0.06283807949991904,0.06299060275210676,1.6617252177847903,1.2890792131536333,0.9998061915431475,25062067.743740574,0.9915060357534917,ok
chime_icyl,2.1977078281502065,0.0,0.03271554892523667,0.032746224552158934,1.7053138629965665,1.30587666454247,1.0,25041455.689934522,1.0,ok
chime_icyl,2.1977078281502065,0.01,0.04271554892523667,0.042746224552158936,1.7052901834224674,1.3058675979679055,0.9999861142428893,25013587.699483186,0.9988871257806894,ok
chime_icyl,2.1977078281502065,0.02,0.052715548925236666,0.05274622455215894,1.705200689937242,1.305833331607538,0.9999336350558216,24944043.705848962,0.9961099711897055,ok
chime_icyl,2.1977078281502065,0.03,0.06271554892523667,0.06274622455215893,1.7049790759829133,1.3057484734752376,0.9998036801195852,24827411.681295253,0.9914524134982574,ok
chime_icyl,2.2077078104417462,0.0,0.0324691006027678,0.03271554892523667,1.7100452351461122,1.3076869790382224,1.0,24779443.87555481,1.0,ok
chime_icyl,2.2077078104417462,0.01,0.042469100602767804,0.04271554892523667,1.7100237398101392,1.307678760173973,0.9999874299606051,24751951.906956542,0.9988905332687716,ok
chime_icyl,2.2077078104417462,0.02,0.0524691006027678,0.052715548925236666,1.7099338490132006,1.3076443893556078,0.9999348636336499,24682791.942229718,0.9960995116028233,ok
chime_icyl,2.2077078104417462,0.03,0.0624691006027678,0.06271554892523667,1.7097104062045922,1.307558949418569,0.9998041987810391,24566720.025680896,0.9914153097647292,ok
chime_icyl,2.217707792989481,0.0,0.032438162910556366,0.032438162910556366,1.7303689956111155,1.3154349074017746,1.0,24536824.887263097,1.0,ok
chime_icyl,2.217707792989481,0.01,0.04243816291055637,0.04243816291055637,1.730348104288379,1.3154269665353449,0.9999879266660525,24509256.8872631,0.9988764642480573,ok
chime_icyl,2.217707792989481,0.02,0.05243816291055636,0.05243816291055636,1.7302570038520786,1.3153923383736423,0.9999352786837253,24440280.8872631,0.9960653425843166,ok
chime_icyl,2.217707792989481,0.03,0.062438162910556365,0.062438162910556365,1.7300330728103601,1.3153072161325505,0.9998058663778608,24324560.8872631,0.9913491659587064,ok
chime_icyl,2.22770777578916,0.0,0.03218959094932549,0.032251913545813395,1.7362393907723352,1.3176643695464847,1.0,24286097.73512029,1.0,ok
chime_icyl,2.22770777578916,0.01,0.04218959094932549,0.0422519135458134,1.7362191184219782,1.3176566769921436,0.9999883239889241,24259009.73817745,0.9988846295012777,ok
chime_icyl,2.22770777578916,0.02,0.05218959094932549,0.05225191354581339,1.7361282016829471,1.317622177136886,0.9999359598163831,24191033.741998892,0.9960856620870827,ok
chime_icyl,2.22770777578916,0.03,0.06218959094932549,0.062251913545813393,1.7359019632973136,1.3175363233312825,0.999805656134278,24076249.758048967,0.9913593373723495,ok
chime_icyl,2.23770775883662,0.0,0.03197050513987637,0.0320958801509214,1.7384752634134295,1.3185125192478946,1.0,24039449.815361097,1.0,ok
chime_icyl,2.23770775883662,0.01,0.04197050513987637,0.0420958801509214,1.7384541237461206,1.3185045027401767,0.9999878401103808,24012561.818947643,0.9988815053331098,ok
chime_icyl,2.23770775883662,0.02,0.051970505139876375,0.0520958801509214,1.7383623437038165,1.3184696976812993,0.9999350466975346,23945025.833293825,0.9960721238300997,ok
chime_icyl,2.23770775883662,0.03,0.06197050513987637,0.0620958801509214,1.7381304990384527,1.3183817728709892,0.9998016857747519,23831045.831500553,0.9913307506843448,ok
chime_icyl,2.247707742127776,0.0,0.031813091553549944,0.03197050513987637,1.7756782117273202,1.33254576346455,1.0,23810858.436033383,1.0,ok
chime_icyl,2.247707742127776,0.01,0.041813091553549946,0.04197050513987637,1.7756569903722355,1.3325378007292084,0.9999880488734137,23784070.441065915,0.9988749672743034,ok
chime_icyl,2.247707742127776,0.02,0.05181309155354995,0.051970505139876375,1.7755643443092923,1.3325030372608133,0.9999358738439905,23716846.45381499,0.9960517180650605,ok
chime_icyl,2.247707742127776,0.03,0.06181309155354994,0.06197050513987637,1.7753275938461948,1.3324141975550226,0.9998025442454551,23602954.46287355,0.9912685225642596,ok
chime_icyl,2.257707725658624,0.0,0.03159139483480455,0.031813091553549944,1.768299200130591,1.3297741162056775,1.0,23563491.066507176,1.0,ok
chime_icyl,2.257707725658624,0.01,0.04159139483480455,0.041813091553549946,1.7681792317457876,1.3297290068829015,0.9999321560600183,23537019.08651881,0.9988765679960728,ok
chime_icyl,2.257707725658624,0.02,0.051591394834804544,0.05181309155354995,1.768035854569903,1.329675093611181,0.9998510740938702,23470179.10465435,0.9960399772007698,ok
chime_icyl,2.257707725658624,0.03,0.061591394834804546,0.06181309155354994,1.767749104629163,1.3295672621680947,0.999688912656078,23356807.13686057,0.9912286371716633,ok
chime_icyl,2.2677077094252374,0.0,0.03143208270070891,0.03159139483480455,1.775100162850444,1.3323288493650671,1.0,23335599.10017359,1.0,ok
chime_icyl,2.2677077094252374,0.01,0.04143208270070891,0.04159139483480455,1.7750759529139477,1.3323197637631694,0.9999863613687819,23309443.104526408,0.9988791375985292,ok
chime_icyl,2.2677077094252374,0.02,0.05143208270070891,0.051591394834804544,1.7749779838532245,1.3322829969091494,0.9999311706461549,23242991.115843747,0.9960314717469948,ok
chime_icyl,2.2677077094252374,0.03,0.06143208270070891,0.061591394834804546,1.7747371788557538,1.3321926207781492,0.9997955135139488,23130655.16111309,0.9912175411404384,ok
chime_icyl,2.27770769342376,0.0,0.03130404924511772,0.03143208270070891,1.7902814252946366,1.3380139854630206,1.0,23103412.07571231,1.0,ok
chime_icyl,2.27770769342376,0.01,0.04130404924511772,0.04143208270070891,1.7902594222333077,1.338005763153996,0.9999877097192553,23077316.07571231,0.9988704698719617,ok
chime_icyl,2.27770769342376,0.02,0.05130404924511772,0.05143208270070891,1.7901615247149167,1.3379691792843798,0.999933026965467,23011076.07946453,0.9960033610643664,ok
chime_icyl,2.27770769342376,0.03,0.06130404924511772,0.06143208270070891,1.789917839306122,1.3378781107806952,0.9997969112658057,22899480.087236986,0.9911730792054864,ok
chime_icyl,2.287707677650421,0.0,0.031207679444620176,0.031207679444620176,1.8022052266337751,1.3424623743829005,1.0,22886571.846794486,1.0,ok
chime_icyl,2.287707677650421,0.01,0.04120767944462018,0.04120767944462018,1.8021804850776366,1.3424531593607416,0.9999862715101627,22860139.846794482,0.9988450869716555,ok
chime_icyl,2.287707677650421,0.02,0.05120767944462018,0.05120767944462018,1.8020813534351676,1.3424162370275352,0.9999312657644219,22793875.846794482,0.9959497647519898,ok
chime_icyl,2.287707677650421,0.03,0.061207679444620175,0.061207679444620175,1.8018313963536299,1.3423231341050597,0.9997925706381157,22682179.846794482,0.9910693483773704,ok
chime_icyl,2.297707662101516,0.0,0.031078721539901218,0.031078721539901218,1.7902448617011892,1.338000322010869,1.0,22653540.26016943,1.0,ok
