entered_mK2,exited_mK2,density_change_mK2,other_response_change_mK2,entered_modes,exited_modes,interpolation_groups_changed,parallel_floor_changed,redshift_weight_change_mK2,telescope,z_before,z_after,variance_before,variance_after,relative_change,abs_log_ratio
0.0005150869821154998,0.0,-0.01560750471431434,0.14017117512832505,7139.0403975498775,0.0,3874.4977824313128,0.0,-2.3641968388735628e-07,ska_mid1_interferom,2.1549680258749038,2.1649680070215216,6.892471136443918,7.017549657420361,0.018147122925925713,0.017984429224337083
0.00045032338546284717,0.0,-0.01580612778720116,0.1423382131942445,6120.261043460765,0.0,3878.0024312871346,0.0,-2.3319646570776965e-07,ska_mid1_interferom,2.1649680070215216,2.1749679884434827,7.017549657420361,7.144531833016401,0.018094945072710634,0.017933180058978357
0.00045676911405822434,0.0,-0.015989537857324185,0.1445336254579637,6120.248106102175,0.0,3915.4989662245744,0.0,-2.344537658528969e-07,ska_mid1_interferom,2.1749679884434827,2.18496797013616,7.144531833016401,7.273532455277333,0.01805585380203527,0.01789478283348625
0.000306888833562861,0.0,-0.016137206585329075,0.14675955638130528,4079.5292863063855,0.0,3865.4975195234283,0.0,-2.3575087946436013e-07,ska_mid1_interferom,2.18496797013616,2.194967952095018,7.273532455277333,7.404461458155993,0.01800074498652496,0.0178406499419384
0.0,0.0,-0.016328068844936726,0.14901400201639803,0.0,0.0,3893.502894118941,0.0,-2.341102155165515e-07,ska_mid1_interferom,2.194967952095018,2.2049679343156097,7.404461458155993,7.537147157217238,0.01791969609283236,0.017761031021571852
0.0009503166471578107,0.0,-0.016408166589473347,0.15129332183137703,12239.999999999998,0.0,3916.999896857774,0.0,-2.344030357075147e-07,ska_mid1_interferom,2.2049679343156097,2.214967916793577,7.537147157217238,7.672982394703264,0.018022102348891497,0.01786162943378975
0.0,0.0,-0.016579461996992496,0.15362525999150461,0.0,0.0,3878.0009716009135,0.0,-2.3480181051886386e-07,ska_mid1_interferom,2.214967916793577,2.224967899524644,7.672982394703264,7.810027957895965,0.017860794687513542,0.017703164856136124
0.00016340421750547587,0.0,-0.016766371662935375,0.15597071779330052,2040.1861789345326,0.0,3946.0000912641835,0.0,-2.3516530858438395e-07,ska_mid1_interferom,2.224967899524644,2.2349678825046237,7.810027957895965,7.949395473078528,0.017844688384458633,0.01768734105137744
0.0004940915857492664,0.0,-0.017144976911772813,0.15835177770270392,6119.825675717498,0.0,3884.9973509545307,0.0,-2.3630466627159048e-07,ska_mid1_interferom,2.2349678825046237,2.244967865729412,7.949395473078528,8.091096129150541,0.017825337354506664,0.017668329099825478
0.0010050525464184233,0.0,-0.01765639869478002,0.16076844117436787,12240.3252795693,0.0,3899.002312036154,0.0,-2.3495750993094363e-07,ska_mid1_interferom,2.244967865729412,2.2549678491949803,8.091096129150541,8.235212989219038,0.017811784431688262,0.01765501344285144
0.0009315025478018645,0.0,-0.018083914109015456,0.16322211218644667,11219.773316020783,0.0,3916.998888804023,0.0,-2.3667057243540138e-07,ska_mid1_interferom,2.2549678491949803,2.2649678328973843,8.235212989219038,8.3812824531737,0.017737181071805417,0.017581712961084052
8.552804727604367e-05,0.0,-0.018230637232825454,0.1657033982904828,1019.9301149271199,0.0,3906.4994861391697,0.0,-2.3541194247869794e-07,ska_mid1_interferom,2.2649678328973843,2.2749678168327447,8.3812824531737,8.52884050686669,0.017605665304492226,0.01745248090788931
0.00017498334196610254,0.0,-0.018322817439750214,0.16820296508880528,2040.1285795843398,0.0,3923.001512700992,0.0,-2.3541135117372529e-07,ska_mid1_interferom,2.2749678168327447,2.2849678009972707,8.52884050686669,8.67889540244636,0.017593821277213307,0.017440841727202443
0.000175827169509049,0.0,-0.018233803791551387,0.17074055201861568,2039.882451663019,0.0,3957.999366160928,0.0,-2.3682738286530728e-07,ska_mid1_interferom,2.2849678009972707,2.294967785387237,8.67889540244636,8.83157774101555,0.017592369937556064,0.017439415479654566
0.000357855596558656,0.0,-0.018110441076599787,0.17331848627840568,4080.0,0.0,3874.9993725069253,0.0,-2.365698207326511e-07,ska_mid1_interferom,2.294967785387237,2.304967769998993,8.83157774101555,8.987143405244094,0.017614708129224353,0.017461367242607877
0.0003627020783298245,0.0,-0.017924257101258778,0.17594151113649772,4079.9999999999995,0.0,3962.0006114684556,0.0,-2.3756126026767738e-07,ska_mid1_interferom,2.304967769998993,2.314967754828956,8.987143405244094,9.145523123796401,0.017622921034050845,0.017469437951117592
0.00036738668406426436,0.0,-0.017914696255834042,0.17860798527585076,4080.0,0.0,3927.4999372169736,0.0,-2.3817808484845958e-07,ska_mid1_interferom,2.314967754828956,2.324967739873609,9.145523123796401,9.306583561322398,0.017610850177276562,0.017457576063854088
0.0003723595066514767,0.0,-0.01784382378078028,0.1813150313328303,4080.0,0.0,3906.0009186961106,0.0,-2.3896132000433346e-07,ska_mid1_interferom,2.324967739873609,2.334967725129508,9.306583561322398,9.47042688941978,0.01760509933831198,0.017451924733373925
0.000378909481768296,0.0,-0.017678217212705107,0.18406438029914243,4080.129386363949,0.0,3958.000190274064,0.0,-2.396577840700333e-07,ska_mid1_interferom,2.334967725129508,2.344967710593271,9.47042688941978,9.6371917223302,0.017609009061326213,0.01745576680875862
0.00038074017056296714,0.0,-0.01729081871192514,0.1868584454319026,4079.890869381282,0.0,3938.9993580551836,0.0,-2.4263473423902424e-07,ska_mid1_interferom,2.344967710593271,2.35496769626158,9.6371917223302,9.807139846586008,0.017634610699092227,0.017480925111694932
0.0011628091452513826,0.0,-0.016758997585753617,0.18970202159398347,12240.0,0.0,3937.0003933501566,0.0,-2.420183037387893e-07,ska_mid1_interferom,2.35496769626158,2.36496768213118,9.807139846586008,9.981245437721185,0.01775294263758109,0.01759719971348081
0.000295748762721078,0.0,-0.01640210184630636,0.19261358000907466,3060.052101075078,0.0,3957.499804195306,0.0,-2.433644670158607e-07,ska_mid1_interferom,2.36496768213118,2.3749676681988765,9.981245437721185,10.157752421282208,0.017683863668352087,0.017529323404040457
0.0002971789674863428,0.0,-0.01626131807845853,0.1955588652012651,3059.962460717565,0.0,3930.499871188737,0.0,-2.456402969205989e-07,ska_mid1_interferom,2.3749676681988765,2.384967654461532,10.157752421282208,10.337346901732204,0.017680533350440324,0.017526050950305346
0.0,0.0,-0.0161327483483332,0.19855086973608294,0.0,0.0,3978.000249990011,0.0,-2.449953018467822e-07,ska_mid1_interferom,2.384967654461532,2.3949676409160734,10.337346901732204,10.519764778124651,0.01764648880670535,0.017492597315221087
0.0008171423818876065,0.0,-0.016003071996011135,0.20158422919273727,8160.0,0.0,3953.499930707997,0.0,-2.457972419141297e-07,ska_mid1_interferom,2.3949676409160734,2.404967627559482,10.519764778124651,10.706162831906024,0.01771884236128346,0.017563693696298864
0.0,0.0,-0.015829459479925655,0.20468081475645455,0.0,0.0,3929.999990316815,0.0,-2.466946724511889e-07,ska_mid1_interferom,2.404967627559482,2.414967614388795,10.706162831906024,10.895013940487878,0.017639476584369585,0.017485706664516307
0.0006299692812467896,0.0,-0.015832859254940032,0.20781108911939714,6119.987529619164,0.0,3997.4999358142163,0.0,-2.4748445960304195e-07,ska_mid1_interferom,2.414967614388795,2.424967601401105,10.895013940487878,11.087621892149123,0.017678541093506823,0.017524093303658457
0.0005315841757773305,0.0,-0.01586627769337444,0.21099967113274057,5099.98923940976,0.0,3943.5002584651575,0.0,-2.488571057001295e-07,ska_mid1_interferom,2.424967601401105,2.434967588593552,11.087621892149123,11.283286620907163,0.01764713214982421,0.01749322950225509
0.0003215695205698727,0.0,-0.016073580132888687,0.214232905606215,3060.0456699880515,0.0,3953.999701503346,0.0,-2.49734944411509e-07,ska_mid1_interferom,2.434967588593552,2.444967575963338,11.283286620907163,11.481767266166113,0.017590676540218265,0.017437751356773216
0.0,0.0,-0.015951723565334072,0.21750596303022343,0.0,0.0,3974.4998749426777,0.0,-2.4881723443945816e-07,ska_mid1_interferom,2.444967575963338,2.454967563507713,11.481767266166113,11.68332125681377,0.017554265469357313,0.01740196906912054
0.00022187307224692118,0.0,-0.015530935164544055,0.22082346017917084,2039.9520706086118,0.0,3980.5005286329933,0.0,-2.4975717791005613e-07,ska_mid1_interferom,2.454967563507713,2.4649675512239746,11.68332125681377,11.888835405143464,0.01759038751158515,0.01743746732442039
0.0008953305686120339,0.0,-0.014975986979943097,0.22420185581752353,8160.0,0.0,3975.49973693183,0.0,-2.5193116831059476e-07,ska_mid1_interferom,2.4649675512239746,2.474967539109472,11.888835405143464,12.098956352618488,0.01767380406192855,0.017519438550303947
0.0002258069916720699,0.0,-0.014780695287739846,0.22765294990399793,2040.064933709006,0.0,3962.500079575624,0.0,-2.530637343378341e-07,ska_mid1_interferom,2.474967539109472,2.4849675271616034,12.098956352618488,12.312054161162685,0.017612908281802103,0.0174595985486223
0.0004592129844565619,0.0,-0.014932112460258763,0.2311456863024112,4080.0,0.0,3973.9993535790272,0.0,-2.528523336933468e-07,ska_mid1_interferom,2.4849675271616034,2.4949675153778075,12.312054161162685,12.52872669513696,0.0175984064996847,0.017445347662719407
0.000583924031637541,0.0,-0.015400228134319797,0.23469101942030834,5099.796314491938,0.0,4022.000559136688,0.0,-2.5330782310750783e-07,ska_mid1_interferom,2.4949675153778075,2.5049675037555765,12.52872669513696,12.748601157146762,0.017549625541368574,0.017397409176125186
0.0005867544382291448,0.0,-0.016271991261037684,0.23828166530922862,5100.223937325194,0.0,3934.0001317278384,0.0,-2.5531147647274056e-07,ska_mid1_interferom,2.5049675037555765,2.514967492292447,12.748601157146762,12.971197330321706,0.017460439026297278,0.017309757014908753
0.00047932153287019746,0.0,-0.017405728226503183,0.24190842390677975,4079.8048701297976,0.0,4010.499354349695,0.0,-2.522811215358573e-07,ska_mid1_interferom,2.514967492292447,2.524967480985998,12.971197330321706,13.196179095253731,0.01734471839435389,0.01719601577374246
0.00048164534320853044,0.0,-0.018000695319395094,0.24556480761118704,4080.210891794644,0.0,3983.999586486678,0.0,-2.5358757379738593e-07,ska_mid1_interferom,2.524967480985998,2.534967469833852,13.196179095253731,13.424224599301159,0.01728117680135523,0.017133555551281626
0.0004897366620917178,0.0,-0.018020095284173643,0.24926326490899797,4080.0,0.0,3981.000221998961,0.0,-2.521908095723731e-07,ska_mid1_interferom,2.534967469833852,2.544967458833669,13.424224599301159,13.655957253397265,0.017262274806410034,0.01711497448344465
0.0,0.0,-0.017817977664384952,0.2530150854910631,0.0,0.0,4028.0007111016093,0.0,-2.5287837466659487e-07,ska_mid1_interferom,2.544967458833669,2.5549674479831586,13.655957253397265,13.891154108345567,0.017223022200790163,0.017076387224364935
0.0,0.0,-0.017565680847678823,0.2568158339651059,0.0,0.0,3983.001007458029,0.0,-2.538605169087424e-07,ska_mid1_interferom,2.5549674479831586,2.564967437280067,13.891154108345567,14.130404007602479,0.017223183717555504,0.017076546006410925
0.000508769948565982,0.0,-0.017220264860121192,0.2606760902690352,4080.0,0.0,3978.4977681132405,0.0,-2.5476935242595876e-07,ska_mid1_interferom,2.564967437280067,2.574967426722183,14.130404007602479,14.374368348190606,0.01726520632084322,0.017117856247844884
0.0,0.0,-0.016957896775914548,0.26460767817561587,0.0,0.0,4030.0010534694447,0.0,-2.5578993647426483e-07,ska_mid1_interferom,2.574967426722183,2.5849674163073297,14.374368348190606,14.62201787380037,0.017228550125539106,0.01708182153877602
0.0005218616853575329,0.0,-0.01697830645981182,0.2685912619984544,4080.0000000000005,0.0,3976.0005165320918,0.0,-2.565653782082691e-07,ska_mid1_interferom,2.5849674163073297,2.594967406033375,14.62201787380037,14.874152434458992,0.017243486010942072,0.01709650435096305
0.0005306122555093345,0.0,-0.017089022635634193,0.2726412070088072,4079.6846110130437,0.0,4022.4981061200538,0.0,-2.5697909918403477e-07,ska_mid1_interferom,2.594967406033375,2.604967395898211,14.874152434458992,15.130234974108575,0.01721661390643784,0.017070087411641503
0.0005331852161086208,0.0,-0.01738924687149628,0.27674728926797654,4080.3295203005478,0.0,4025.0008884125746,0.0,-2.592178425843258e-07,ska_mid1_interferom,2.604967395898211,2.614967385899783,15.130234974108575,15.390125942503321,0.017176928768091262,0.017031073191905548
0.0005421275716561233,0.0,-0.01778268028358809,0.2809066552051961,4080.0,0.0,3996.498863547421,0.0,-2.5761773038673113e-07,ska_mid1_interferom,2.614967385899783,2.624967376036063,15.390125942503321,15.653791787378855,0.01713214341848636,0.01698704315711449
0.00041306679443919994,0.0,-0.01822378637446926,0.2851183694001489,3059.7320890714864,0.0,4033.0008755259105,0.0,-2.578356280301378e-07,ska_mid1_interferom,2.624967376036063,2.6349673663050592,15.653791787378855,15.921099179363347,0.017076207197288328,0.016932047589728084
0.0004150692987968108,0.0,-0.018619938706449766,0.28937970915429917,3060.2780873315205,0.0,4002.0013631731945,0.0,-2.594290299387003e-07,ska_mid1_interferom,2.6349673663050592,2.6449673567048158,15.921099179363347,16.192273759680965,0.017032403181628943,0.016888978094379937
0.0007039289567021146,0.0,-0.0188746968531754,0.2936944984720988,5099.903957612391,0.0,4013.4991054875663,0.0,-2.584048433441544e-07,ska_mid1_interferom,2.6449673567048158,2.654967347233412,16.192273759680965,16.467797231851748,0.017015737027423556,0.01687259091663691
0.00042797744701590927,0.0,-0.019151941586764705,0.2980711376415989,3059.900655855862,0.0,4037.9991234340223,0.0,-2.591659594002873e-07,ska_mid1_interferom,2.654967347233412,2.6649673378889505,16.467797231851748,16.747144146187637,0.016963222852633915,0.016820954025757427
0.0008646180422840857,0.0,-0.019305808112566922,0.302499782075697,6120.205203402884,0.0,4006.0009053091308,0.0,-2.5997752439972866e-07,ska_mid1_interferom,2.6649673378889505,2.67496732866958,16.747144146187637,17.031202478215526,0.016961598320783148,0.016819356590263346
0.0,0.0,-0.019511082041960073,0.3069961502144116,0.0,0.0,4080.9913895063855,0.0,-2.595885004335405e-07,ska_mid1_interferom,2.67496732866958,2.684967319573474,17.031202478215526,17.318687286799477,0.016879889071348336,0.0167390069170118
0.0,0.0,-0.019876690157613248,0.3115367256611533,0.0,0.0,4023.008975382532,0.0,-2.6000488174994293e-07,ska_mid1_interferom,2.684967319573474,2.694967310598838,17.318687286799477,17.610347062298136,0.01684075534529485,0.016700522058075318
0.0,0.0,-0.0204214910181173,0.31613470860242965,0.0,0.0,3981.4975268623293,0.0,-2.6015887315653747e-07,ska_mid1_interferom,2.694967310598838,2.7049673017439084,17.610347062298136,17.906060019723576,0.01679200054259748,0.0166525735751787
0.0,0.0,-0.02053273745860345,0.3207875931703705,0.0,0.0,4078.001016494202,0.0,-2.601482906768546e-07,ska_mid1_interferom,2.7049673017439084,2.714967293006952,17.906060019723576,18.20631461528705,0.01676832286012343,0.016629286651055918
0.0012277797133496493,0.0,-0.02007493599732818,0.32550379743771807,8160.0,0.0,3991.0026663922017,0.0,-2.609867860715165e-07,ska_mid1_interferom,2.714967293006952,2.724967284386259,18.20631461528705,18.512970995454005,0.016843407721267762,0.016703130502415914
0.0,0.0,-0.019326026157985284,0.33031615500066197,0.0,0.0,4060.4949477404434,0.0,-2.621171413574782e-07,ska_mid1_interferom,2.724967284386259,2.7349672758801584,18.512970995454005,18.82396086217954,0.016798485062278816,0.01665895098471849
0.00031578423631609,0.0,-0.01914968878124985,0.3351872687632883,2039.7515602927065,0.0,4068.0034099567674,0.0,-2.632616808261108e-07,ska_mid1_interferom,2.7349672758801584,2.7449672674870023,18.82396086217954,19.14031396313621,0.01680587328420756,0.01666621711974461
0.00095444050525522,0.0,-0.019661020073699312,0.34013511893269366,6120.2542922858465,0.0,4015.997756244536,0.0,-2.6454986972872883e-07,ska_mid1_interferom,2.7449672674870023,2.7549672592051686,19.14031396313621,19.461742237950595,0.016793260310852105,0.01665381253798872
0.00032359991295536695,0.0,-0.020346826221379406,0.3451541734353306,2039.7399326798602,0.0,4043.999107612137,0.0,-2.637208797127627e-07,ska_mid1_interferom,2.7549672592051686,2.7649672510330667,19.461742237950595,19.78687292135662,0.01670614477526143,0.01656813212379632
0.00032516637142391153,0.0,-0.021206579545894576,0.35021971578592004,2040.265765915588,0.0,4065.5031917965352,0.0,-2.6454009742714584e-07,ska_mid1_interferom,2.7649672510330667,2.774967242969132,19.78687292135662,20.11621095942797,0.01664426912631995,0.01650727134098435
0.0,0.0,-0.0219989753321138,0.3553404281976853,0.0,0.0,4048.497272804963,0.0,-2.6347044452956504e-07,ska_mid1_interferom,2.774967242969132,2.784967235011817,20.11621095942797,20.4495521488231,0.016570774191394088,0.016434977035274308
0.00033584026288708505,0.0,-0.02231235335815037,0.3605123941686691,2039.7230618651804,0.0,4047.001357539876,0.0,-2.6351274881069626e-07,ska_mid1_interferom,2.784967235011817,2.794967227159612,20.4495521488231,20.788087766383754,0.01655467147138176,0.016419136674762393
0.00033746521527125043,0.0,-0.021837252705881237,0.3657562902528694,2040.2824138788537,0.0,4056.9986156182413,0.0,-2.650358828253315e-07,ska_mid1_interferom,2.794967227159612,2.804967219411028,20.788087766383754,21.13234400411013,0.01656026478217351,0.016424638882917883
0.0006882889081201636,0.0,-0.02113468959436582,0.37108095840951305,4079.424365135821,0.0,4048.001834130695,0.0,-2.653476976350591e-07,ska_mid1_interferom,2.804967219411028,2.8149672117645994,21.13234400411013,21.4829782964857,0.01659230477732966,0.016456156434171722
0.0012139183968972252,0.0,-0.021356676317286397,0.3764974543597386,7140.146574906403,0.0,4124.505101381546,0.0,-2.679294123109534e-07,ska_mid1_interferom,2.8149672117645994,2.824967204218885,21.4829782964857,21.83933272499564,0.016587757227694663,0.016451683097333466
0.0005248258467249745,0.0,-0.022137379672151916,0.3819937789806705,3060.447618031431,0.0,4008.990930615049,0.0,-2.675893937956127e-07,ska_mid1_interferom,2.824967204218885,2.83496719677247,21.83933272499564,22.199713682561487,0.01650146376282749,0.01636679408800914
0.0,0.0,-0.02272261845448669,0.3875399136542329,0.0,0.0,4091.0032741720615,0.0,-2.6612471837218963e-07,ska_mid1_interferom,2.83496719677247,2.844967189423955,22.199713682561487,22.564530711636515,0.016433411452581096,0.01629984426969315
0.0,0.0,-0.022955490068264712,0.39314271338868834,0.0,0.0,4043.5009836980616,0.0,-2.665422960494803e-07,ska_mid1_interferom,2.844967189423955,2.8549671821719724,22.564530711636515,22.934717668414642,0.01640570156361471,0.016272582014858948
0.0007283559992539535,0.0,-0.022798349496904374,0.3988181154606532,4080.0,0.0,4077.9960007488653,0.0,-2.6691690064607e-07,ska_mid1_interferom,2.8549671821719724,2.864967175015173,22.934717668414642,23.311465523460747,0.016426967207229092,0.01629350419300153
0.0001849566908395564,0.0,-0.022494594856419373,0.4045863902592508,1019.8406106929971,0.0,4073.502578356437,0.0,-2.675390561509834e-07,ska_mid1_interferom,2.864967175015173,2.874967167952231,23.311465523460747,23.693742008015363,0.016398646587443916,0.01626564088825494
0.00018584981668350636,0.0,-0.02211942816389125,0.4104291317146501,1020.1618522137869,0.0,4065.0003173572813,0.0,-2.688548092871475e-07,ska_mid1_interferom,2.874967167952231,2.8849671609818386,23.693742008015363,24.082237292527992,0.01639653560763872,0.01626356396498823
0.0007551051677982751,0.0,-0.021251239120011256,0.41635786994205237,4080.0,0.0,4104.000161061639,0.0,-2.6944536972210327e-07,ska_mid1_interferom,2.8849671609818386,2.8949671541027158,24.082237292527992,24.478098759072463,0.01643790241479328,0.016304262613522105
0.0,0.0,-0.02014716969758237,0.42239192698452455,0.0,0.0,4050.9982024519386,0.0,-2.703766722583553e-07,ska_mid1_interferom,2.8949671541027158,2.904967147313593,24.478098759072463,24.880343245982733,0.01643283209490213,0.01629927427874487
0.0007737425344064373,0.0,-0.018987816717438346,0.4285137763551602,4080.0000000000005,0.0,4081.4997513982,0.0,-2.719934914035395e-07,ska_mid1_interferom,2.904967147313593,2.9149671406132303,24.880343245982733,25.29064267616137,0.016490907143931158,0.01635640878696469
0.0,0.0,-0.018657018241444827,0.4347516862426931,0.0,0.0,4097.00084012642,0.0,-2.7337772276397806e-07,ska_mid1_interferom,2.9149671406132303,2.924967134000404,25.29064267616137,25.706737070784897,0.016452503795632404,0.016318627756664823
0.0,0.0,-0.01974379813626294,0.44106624449707904,0.0,0.0,4044.001021716764,0.0,-2.7335346059736485e-07,ska_mid1_interferom,2.924967134000404,2.9349671274739118,25.706737070784897,26.12805924379225,0.01638956246555993,0.016256703290286147
0.0004022198250083242,0.0,-0.02083246299726214,0.44744732716929664,2039.6480643521202,0.0,4132.493358077234,0.0,-2.730344379949724e-07,ska_mid1_interferom,2.9349671274739118,2.944967121032568,26.12805924379225,26.555076054754856,0.016343227293625348,0.016211114246634073
0.00040415797950901663,0.0,-0.020781139363138766,0.4539025526793944,2040.3564282468412,0.0,4078.507250868747,0.0,-2.739705172874685e-07,ska_mid1_interferom,2.944967121032568,2.954967114675207,26.555076054754856,26.988601352080103,0.016325515183287193,0.016193686802635665
0.0,0.0,-0.020055522855663248,0.460445406000593,0.0,0.0,4083.495489221158,0.0,-2.7395284410734944e-07,ska_mid1_interferom,2.954967114675207,2.964967108400682,26.988601352080103,27.42899096127219,0.016317615108948434,0.016185913599143884
0.0004169640738494862,0.0,-0.019660705261936612,0.46708145666073664,2039.6347613710327,0.0,4118.502775097426,0.0,-2.74857841358181e-07,ska_mid1_interferom,2.964967108400682,2.9749671022078625,27.42899096127219,27.876828401886996,0.016327156957655492,0.01619530220342768
0.0008408104534421248,0.0,-0.019771788867070688,0.4738201217811539,4080.0,0.0,4081.003260805841,0.0,-2.7641277689344123e-07,ska_mid1_interferom,2.9749671022078625,2.9849670960956383,27.876828401886996,28.331717268841746,0.016317812786907943,0.01618610810324122
0.0004238690313760226,0.0,-0.019744402747300042,0.4806541313528772,2040.3738211791729,0.0,4092.491662321739,0.0,-2.767778694846677e-07,ska_mid1_interferom,2.9849670960956383,2.994967090062917,28.331717268841746,28.79305058970083,0.016283281259708238,0.016152130430687424
0.0008610603492323848,0.0,-0.01962233940081931,0.48757268808707527,4080.0,0.0,4130.006115174051,0.0,-2.7619462133119906e-07,ska_mid1_interferom,2.994967090062917,3.0049670841086216,28.79305058970083,29.261861722541695,0.01628209318704695,0.01615096139309946
0.0017422328526693189,0.0,-0.018887212499216592,0.4945927910969924,8160.0,0.0,4047.498407574873,0.0,-2.7743758287419586e-07,ska_mid1_interferom,3.0049670841086216,3.014967078231692,29.261861722541695,29.73930925655456,0.016316375852636372,0.016184694239123807
0.0004406422802510753,0.0,-0.017554956410327574,0.5017334494958406,2039.9999999999998,0.0,4135.999242585916,0.0,-2.7816087743408533e-07,ska_mid1_interferom,3.014967078231692,3.024967072431087,29.73930925655456,30.223928113759445,0.016295565341621906,0.01616421761926991
0.0,0.0,-0.016643273365532958,0.5089693239422246,0.0,0.0,4094.5014350262,0.0,-2.796581411135055e-07,ska_mid1_interferom,3.024967072431087,3.0349670667057773,30.223928113759445,30.716253884677997,0.016289271502549003,0.016158024678184515
0.0,0.0,-0.015513844362234306,0.5163089134634677,0.0,0.0,4108.998840233606,0.0,-2.806215532236718e-07,ska_mid1_interferom,3.0349670667057773,3.044967061054753,30.716253884677997,31.217048673157677,0.016303901848183675,0.016172420422327128
0.0,0.0,-0.013488929641601614,0.47977887617039816,0.0,0.0,3787.0315430105147,0.0,4.4792179878257025e-06,ska_mid1_interferom,3.044967061054753,3.054134846868258,31.217048673157677,31.68334309890446,0.01493717201228346,0.01482671108261065
0.00019785957494203408,0.0,-0.00013853059351991184,0.00016536752161830536,272276.9240650921,0.0,14029.472982189112,0.0,-8.592681632038489e-08,chime_icyl,0.7791135653955662,0.787718973798076,0.004241872177111795,0.004466482753335902,0.052950812010804246,0.05159651982033593
2.4271198430479457e-05,0.0,-0.00018899218821802712,0.00020147325389463115,301900.48112027114,0.0,14219.046629060587,0.0,6.3318579753523945e-09,chime_icyl,0.787718973798076,0.7977187172086173,0.004466482753335902,0.004503241349300961,0.008229875272126584,0.008196194514736023
2.887401390239686e-05,0.0,-6.57152437650957e-06,0.00020104652370144237,288486.0662457972,0.0,14270.049390701683,0.0,-4.692657506709324e-09,chime_icyl,0.7977187172086173,0.8077184675903505,0.004503241349300961,0.004726585669870784,0.049596346996701055,0.04840565882501243
2.2339608978082674e-05,0.0,-1.2585163303888582e-05,0.0002088981996943052,280495.27415647067,0.0,14317.527863564675,0.0,-4.983523465522059e-09,chime_icyl,0.8077184675903505,0.8177182246910436,0.004726585669870784,0.004945233331715818,0.04625911326198636,0.045221053189334316
1.757188629658243e-05,0.0,4.090227321405595e-06,0.00021639333993874745,259499.27941140946,0.0,14363.054498652098,0.0,-5.9779440009481584e-09,chime_icyl,0.8177182246910436,0.8277179882704861,0.004945233331715818,0.005183282807328552,0.048137157469602995,0.04701445278350059
2.532737153940566e-05,0.0,1.0843049242121473e-05,0.00022459014687171508,252768.17056847445,0.0,14390.544418873555,0.0,-5.855836977135815e-09,chime_icyl,0.8277179882704861,0.8377177580994417,0.005183282807328552,0.005444037519144817,0.05030686565039216,0.049082374472216236
1.7613330563163385e-05,0.0,1.0650390614916792e-05,0.00023360936326575642,250510.0587652537,0.0,14437.51911725996,0.0,-5.565775560929348e-09,chime_icyl,0.8377177580994417,0.8477175339592583,0.005444037519144817,0.005705905037813094,0.048101710862090516,0.04698063353889883
3.379219120501648e-05,0.0,2.9826001361707688e-05,0.0002425092822599153,238157.2745286412,0.0,14468.56290440058,0.0,-5.7102384647021596e-09,chime_icyl,0.8477175339592583,0.8577173156412453,0.005705905037813094,0.006012026802401268,0.05364999286870394,0.05226031989290177
2.9556361765494426e-05,0.0,2.3897303186883685e-05,0.0002531101695679651,230336.0,0.0,14504.019959348305,0.0,-6.547391506552226e-09,chime_icyl,0.8577173156412453,0.8677171029459303,0.006012026802401268,0.006318584089530104,0.05099067206526656,0.049733216560724935
3.974025224876388e-05,0.0,4.089982241528136e-05,0.00026354016584386223,222082.57066020157,0.0,14543.019528559962,0.0,-6.2911443737484766e-09,chime_icyl,0.8677171029459303,0.8777168956827925,0.006318584089530104,0.006662758038893638,0.05447010667054823,0.05303837219020289
2.9259297463079985e-05,0.0,4.516425053320566e-05,0.000275341106363358,208743.12108494516,0.0,14572.038217366673,0.0,-5.31142813709999e-09,chime_icyl,0.8777168956827925,0.8877166936695574,0.006662758038893638,0.0070125173818251455,0.05249467876362891,0.05116323075509044
5.479659726744115e-05,0.0,7.525373468573212e-05,0.000287157251363334,203827.78308744615,0.0,14599.542073550887,0.0,-8.200285561035987e-09,chime_icyl,0.8877166936695574,0.8977164967318261,0.0070125173818251455,0.007429716764856091,0.059493525693388186,0.0577909879887054
2.091337483976011e-05,0.0,6.916199339493776e-05,0.0003015071821157662,195071.2158890939,0.0,14629.513725173292,0.0,-1.0202271520710491e-08,chime_icyl,0.8977164967318261,0.9077163047027712,0.007429716764856091,0.007821289112935035,0.052703536416240274,0.05136165164656812
1.4559670049084069e-05,0.0,0.00012538581120985915,0.0003145860747258188,185815.42696678973,0.0,14663.525373883025,0.0,-7.92070057944479e-09,chime_icyl,0.9077163047027712,0.9177161174224676,0.007821289112935035,0.008275812748219216,0.05811364708823756,0.05648774457492163
2.3246016598630948e-05,0.0,0.00016248058498938972,0.0003299488148461551,188928.00000000003,0.0,14689.516070333766,0.0,-8.791583207364452e-09,chime_icyl,0.9177161174224676,0.9277159347377504,0.008275812748219216,0.008791479373070185,0.06231008851208361,0.06044586561657592
2.9492112822086415e-05,0.0,0.00018760155510590446,0.0003474699590866168,172191.55687813403,0.0,14709.530031429402,0.0,-1.0011158393067267e-08,chime_icyl,0.9277159347377504,0.9377157565018328,0.008791479373070185,0.0093560329889264,0.06421599731957954,0.062238375316330766
1.2934681494237487e-05,0.0,0.00022531808650285134,0.00036661793427929766,167263.46947476675,0.0,14737.51819925712,0.0,-9.757320644771877e-09,chime_icyl,0.9377157565018328,0.9477155825738428,0.0093560329889264,0.009960893933882142,0.06464929587910208,0.06264544528631921
