telescope,z,z_low,z_high,variance_mK2,mode_count,k_min_min,k_min_max,first_node_peak_kperp,first_node_peak_density,first_node_peak_group_fraction
ska_mid1_interferom,1.674969375719872,1.669967619047619,1.679967619047619,2.762915393441199,69240257.23653117,0.03476873202173249,0.034884051515878936,0.2355275694930816,0.002887376068053162,0.0003753024639262506
ska_mid1_interferom,1.6849693356579545,1.679967619047619,1.689967619047619,2.8196129051664074,69250434.42617714,0.034507854148458535,0.0346240425383105,0.2355275694930816,0.002884760512034657,0.0003768050399644806
ska_mid1_interferom,1.6949692962650378,1.689967619047619,1.699967619047619,2.8773771475006944,69264715.55575156,0.034274295768175735,0.03433283431769235,0.2355275694930816,0.00288183429520141,0.0003783360778488246
ska_mid1_interferom,1.7049692575277342,1.699967619047619,1.709967619047619,2.936421381655845,69288173.73681366,0.034039134872635816,0.034098077141669084,0.2355275694930816,0.002878594960641593,0.0003798446860555226
ska_mid1_interferom,1.7149692194329798,1.709967619047619,1.719967619047619,2.9959029674019737,69297355.39286527,0.03371311039533444,0.034039134872635816,0.2355275694930816,0.0028837586202030766,0.00038034243918032555
ska_mid1_interferom,1.7249691819680215,1.719967619047619,1.729967619047619,3.0564302040984916,69309593.10447949,0.03347400730419215,0.033623645990662886,0.2355275694930816,0.00292533539157273,0.0003760567849841218
ska_mid1_interferom,1.7349691451204126,1.729967619047619,1.739967619047619,3.1177543132752,69317753.07844013,0.03323318398038641,0.03338390214127945,0.2355275694930816,0.0029673123772047377,0.0003718838707537216
ska_mid1_interferom,1.7449691088780015,1.739967619047619,1.749967619047619,3.180255973251137,69329995.15848538,0.03308177916572658,0.033202958249730546,0.2355275694930816,0.003009691563834297,0.0003677790177135978
ska_mid1_interferom,1.7549690732289245,1.749967619047619,1.759967619047619,3.2439332846812583,69344272.0,0.03289917365413192,0.03289917365413192,0.2355275694930816,0.0030524749390748733,0.00036367861205356005
ska_mid1_interferom,1.764969038161596,1.759967619047619,1.769967619047619,3.308718085063995,69357534.50713706,0.03262334897978697,0.03274622455215894,0.2355275694930816,0.0030603892118184744,0.0003638323558786273
ska_mid1_interferom,1.774969003664704,1.769967619047619,1.779967619047619,3.3746602975090485,69370795.9139067,0.032345172285662784,0.03262334897978697,0.2355275694930816,0.003061348014847727,0.00036479253113402707
ska_mid1_interferom,1.784968969727199,1.779967619047619,1.789967619047619,3.441683574719395,69382013.43174076,0.03209588015092141,0.032345172285662784,0.2355275694930816,0.0030620564941760877,0.00036574431778147094
ska_mid1_interferom,1.7949689363382888,1.789967619047619,1.799967619047619,3.5096640730041044,69389152.0,0.032001894941389386,0.032001894941389386,0.2355275694930816,0.003062512649325465,0.0003667447402763894
ska_mid1_interferom,1.8049689034874308,1.799967619047619,1.809967619047619,3.5788619569398668,69401393.81536745,0.031718268416985884,0.031876150270637685,0.2355275694930816,0.0030650111705785984,0.0003675160525694681
ska_mid1_interferom,1.8149688711643264,1.809967619047619,1.819967619047619,3.6488007091935883,69409553.76968348,0.031495904254139596,0.031718268416985884,0.25367095566881387,0.002739583369733175,0.0003725739655315745
ska_mid1_interferom,1.824968839358912,1.819967619047619,1.829967619047619,3.720008028927464,69423834.58709678,0.031239835743150614,0.031400123279429044,0.25367095566881387,0.002714785655449439,0.00037708874953075954
ska_mid1_interferom,1.834968808061354,1.829967619047619,1.839967619047619,3.79245540944498,69438114.52074501,0.03111101112943104,0.031207679444620176,0.25367095566881387,0.0026897234682587987,0.00038170975999026797
ska_mid1_interferom,1.8449687772620431,1.839967619047619,1.849967619047619,3.866111535541304,69448312.0,0.030981650855500475,0.030981650855500475,0.25367095566881387,0.002664055423050837,0.00038647634544291355
ska_mid1_interferom,1.854968746951588,1.849967619047619,1.859967619047619,3.9408766707439087,69450352.79706348,0.030688596599785622,0.030981650855500475,0.25367095566881387,0.0026377775348990773,0.00039147174243189104
ska_mid1_interferom,1.8649687171208085,1.859967619047619,1.869967619047619,4.0176707686446065,69462592.77598277,0.03045871623490291,0.030557448150997892,0.25367095566881387,0.0026426128464992703,0.0003918111912348503
ska_mid1_interferom,1.87496868776073,1.869967619047619,1.879967619047619,4.0958424039134,69470752.75523469,0.030326573675819184,0.03035966323686334,0.25367095566881387,0.0026479898539436214,0.00039204941214694683
ska_mid1_interferom,1.88496865886258,1.879967619047619,1.8899676190476191,4.1754998430704955,69481973.83703259,0.0300605459595795,0.030160581330779722,0.25367095566881387,0.0026532349123409207,0.00039228971883137326
ska_mid1_interferom,1.8949686304177824,1.8899676190476191,1.8999676190476191,4.25609220248157,69491153.42942351,0.02992664531190462,0.0300605459595795,0.25367095566881387,0.0026583468777518107,0.0003925547813161422
ska_mid1_interferom,1.9049686024179489,1.8999676190476191,1.9099676190476191,4.337929743938711,69505432.0,0.029792142854469093,0.029792142854469093,0.25367095566881387,0.002709287340143415,0.00038617041912121286
ska_mid1_interferom,1.914968574854878,1.9099676190476191,1.919967619047619,4.420619031557373,69511552.67544675,0.02952129957055069,0.029623155995889144,0.2355275694930816,0.0030184076317376655,0.00038473030655923157
ska_mid1_interferom,1.924968547720549,1.919967619047619,1.929967619047619,4.504518035762688,69513592.0,0.02952129957055069,0.02952129957055069,0.2355275694930816,0.0029793084565709954,0.00039085047997803257
ska_mid1_interferom,1.934968521007117,1.929967619047619,1.939967619047619,4.590778392818778,69531952.63739379,0.02911031015025175,0.029213599570515725,0.2355275694930816,0.0029492189220299077,0.00039584709531031905
ska_mid1_interferom,1.944968494706908,1.939967619047619,1.949967619047619,4.677813656537039,69536032.61880803,0.028937341832648327,0.02911031015025175,0.2355275694930816,0.0029244507896725542,0.0004002591504938531
ska_mid1_interferom,1.9549684688124136,1.949967619047619,1.959967619047619,4.7662320899646815,69538072.0,0.028937341832648327,0.028937341832648327,0.2355275694930816,0.002899096007920048,0.00040481767000731707
ska_mid1_interferom,1.964968443316292,1.959967619047619,1.969967619047619,4.856784891231413,69550312.0,0.028693434540910286,0.028693434540910286,0.2355275694930816,0.002873150860013265,0.00040949244321443836
ska_mid1_interferom,1.9749684182113565,1.969967619047619,1.979967619047619,4.949000469583032,69560512.5647504,0.028412119565893106,0.028517937882132926,0.2355275694930816,0.002858581584302277,0.0004125955824634449
ska_mid1_interferom,1.9849683934905769,1.979967619047619,1.989967619047619,5.043035761132787,69570712.5472808,0.028270412350426675,0.02837675910469241,0.2355275694930816,0.0028645741173562124,0.00041270663038600434
ska_mid1_interferom,1.9949683691470697,1.989967619047619,1.999967619047619,5.138672225769485,69577852.26503891,0.02809227313263998,0.02816366403081407,0.2355275694930816,0.002870440514005126,0.00041281958822519856
ska_mid1_interferom,2.004968345174105,1.999967619047619,2.009967619047619,5.236027003285089,69587033.02627337,0.02787700349954551,0.027984845308421116,0.2355275694930816,0.002876179707374748,0.00041294912761125193
ska_mid1_interferom,2.014968321565091,2.009967619047619,2.019967619047619,5.334630277954628,69591112.0,0.02787700349954551,0.02787700349954551,0.2355275694930816,0.0028875746629685468,0.00041225713053202683
ska_mid1_interferom,2.0249682983135755,2.019967619047619,2.029967619047619,5.434599922056895,69595192.9600429,0.027550945458294403,0.02787700349954551,0.2355275694930816,0.0029400706524028136,0.0004058640153466506
ska_mid1_interferom,2.034968275413245,2.029967619047619,2.0399676190476197,5.535967034449247,69601312.46383831,0.027404785565343585,0.027550945458294403,0.2355275694930816,0.002993102067631427,0.0003996072035782804
ska_mid1_interferom,2.0449682528579167,2.0399676190476197,2.049967619047619,5.63879093169769,69609473.34369695,0.027257841956380466,0.027404785565343585,0.2355275694930816,0.003046671508060847,0.00039353993206190177
ska_mid1_interferom,2.0549682306415398,2.049967619047619,2.059967619047619,5.743401271020642,69619672.86439839,0.027110101887591023,0.027257841956380466,0.2355275694930816,0.0031007815741092514,0.00038758273439222534
ska_mid1_interferom,2.064968208758185,2.059967619047619,2.069967619047619,5.84999224456697,69630892.6251021,0.02692428679930548,0.026998766296499173,0.2355275694930816,0.003157753637316784,0.0003814678255563047
ska_mid1_interferom,2.0749681872020505,2.069967619047619,2.0799676190476197,5.9581700182007,69635992.4015015,0.02677470627080354,0.02692428679930548,0.2355275694930816,0.0032155647010963474,0.0003754760738650785
ska_mid1_interferom,2.084968165967454,2.0799676190476197,2.089967619047619,6.068280669455519,69640072.38649553,0.026661970164735014,0.02677470627080354,0.2355275694930816,0.0032739604026135647,0.00036961888660266303
ska_mid1_interferom,2.09496814504883,2.089967619047619,2.099967619047619,6.180535052220326,69646192.0,0.026510909627958285,0.026510909627958285,0.25367095566881387,0.0029685420479526495,0.00036908374755244223
ska_mid1_interferom,2.104968124440728,2.099967619047619,2.109967619047619,6.294578499551266,69650272.0,0.026397046927245187,0.026397046927245187,0.25367095566881387,0.0029606860929607243,0.0003708702647896251
ska_mid1_interferom,2.114968104137808,2.109967619047619,2.1199676190476198,6.410436603948201,69654352.68560389,0.026167835234004577,0.026397046927245187,0.25367095566881387,0.0029525189996577744,0.00037271862834806224
ska_mid1_interferom,2.124968084134835,2.1199676190476198,2.129967619047619,6.5285875914188845,69666592.32866633,0.026052473164968903,0.026090983863248374,0.25367095566881387,0.0029440387687120753,0.0003745631301801516
ska_mid1_interferom,2.13496806442669,2.129967619047619,2.139967619047619,6.6479839529509555,69670672.31473902,0.025897857715416847,0.026052473164968903,0.25367095566881387,0.0029451165482009354,0.0003752391487036215
ska_mid1_interferom,2.144968045008352,2.139967619047619,2.149967619047619,6.769138807119144,69674752.30101654,0.025703280521047603,0.025897857715416847,0.25367095566881387,0.002960165666104899,0.0003741444184185802
ska_mid1_interferom,2.1549680258749038,2.149967619047619,2.15996761904762,6.892471136443918,69683933.00623381,0.025546551739524772,0.025703280521047603,0.25367095566881387,0.0029752233592663163,0.00037306465424344164
ska_mid1_interferom,2.1649680070215216,2.15996761904762,2.169967619047619,7.017549657420361,69691072.0,0.025546551739524772,0.025546551739524772,0.25367095566881387,0.002990289355756045,0.000371955781462947
ska_mid1_interferom,2.1749679884434827,2.169967619047619,2.179967619047619,7.144531833016401,69697192.26104346,0.02526993745924554,0.025388855468822684,0.25367095566881387,0.002991575244522435,0.0003726046293041979
ska_mid1_interferom,2.18496797013616,2.179967619047619,2.1899676190476187,7.273532455277333,69703312.49621221,0.025110504085556144,0.02526993745924554,0.25367095566881387,0.002980335046749318,0.00037481852315161146
ska_mid1_interferom,2.194967952095018,2.1899676190476187,2.199967619047619,7.404461458155993,69707392.0,0.025110504085556144,0.025110504085556144,0.25367095566881387,0.002968750308203893,0.00037707113112994006
ska_mid1_interferom,2.2049679343156097,2.199967619047619,2.209967619047619,7.537147157217238,69707392.0,0.025110504085556144,0.025110504085556144,0.25367095566881387,0.0029568189231957815,0.00037941455326112605
ska_mid1_interferom,2.214967916793577,2.209967619047619,2.219967619047619,7.672982394703264,69719632.0,0.024788561231016096,0.024788561231016096,0.2355275694930816,0.0032633582852796376,0.00038129334341867885
ska_mid1_interferom,2.224967899524644,2.219967619047619,2.2299676190476188,7.810027957895965,69719632.0,0.024788561231016096,0.024788561231016096,0.2355275694930816,0.003228198166662103,0.0003862669506565593
ska_mid1_interferom,2.2349678825046237,2.2299676190476188,2.239967619047619,7.949395473078528,69721672.18617892,0.02450339162887046,0.024788561231016096,0.2355275694930816,0.0032206706667400054,0.00038798735964827157
ska_mid1_interferom,2.244967865729412,2.239967619047619,2.249967619047619,8.091096129150541,69727792.0,0.024421302983994822,0.024421302983994822,0.2355275694930816,0.00321284145962086,0.0003897211049597102
ska_mid1_interferom,2.2549678491949803,2.249967619047619,2.259967619047619,8.235212989219038,69740032.32527956,0.024173364552558696,0.024256292290303263,0.2355275694930816,0.003204708680124439,0.0003915138749137232
ska_mid1_interferom,2.2649678328973843,2.259967619047619,2.269967619047619,8.3812824531737,69751252.07556131,0.024090151346747007,0.024131793817493946,0.2355275694930816,0.0031963417782383597,0.0003933306480677048
ska_mid1_interferom,2.2749678168327447,2.269967619047619,2.2799676190476195,8.52884050686669,69752272.0,0.024090151346747007,0.024090151346747007,0.2355275694930816,0.003212115650875567,0.000392231270750774
ska_mid1_interferom,2.2849678009972707,2.2799676190476195,2.2899676190476197,8.67889540244636,69754312.12857959,0.023796613736478168,0.024090151346747007,0.2355275694930816,0.003227899452528702,0.000391140769970251
ska_mid1_interferom,2.294967785387237,2.2899676190476197,2.299967619047619,8.83157774101555,69756352.0,0.023796613736478168,0.023796613736478168,0.2355275694930816,0.003243692929536909,0.00039002934543777
ska_mid1_interferom,2.304967769998993,2.299967619047619,2.309967619047619,8.987143405244094,69760432.0,0.023627240667494217,0.023627240667494217,0.2355275694930816,0.003259495828151101,0.00038891247973909865
ska_mid1_interferom,2.314967754828956,2.309967619047619,2.3199676190476186,9.145523123796401,69764512.0,0.02349940975295137,0.02349940975295137,0.2355275694930816,0.003252241101099412,0.00039053267080129615
ska_mid1_interferom,2.324967739873609,2.3199676190476186,2.3299676190476197,9.306583561322398,69768592.0,0.023413801418295608,0.023413801418295608,0.2355275694930816,0.0032410824596908307,0.00039262160068261395
ska_mid1_interferom,2.334967725129508,2.3299676190476197,2.339967619047619,9.47042688941978,69772672.0,0.023284798775870818,0.023284798775870818,0.2355275694930816,0.0032295883465326566,0.0003947505504995296
ska_mid1_interferom,2.344967710593271,2.339967619047619,2.349967619047619,9.6371917223302,69776752.12938637,0.023111675193921925,0.023284798775870818,0.2355275694930816,0.0032177567968801777,0.0003969368649995612
ska_mid1_interferom,2.35496769626158,2.349967619047619,2.359967619047618,9.807139846586008,69780832.0,0.023111675193921925,0.023111675193921925,0.2355275694930816,0.0032458540618738405,0.00039417286306655906
ska_mid1_interferom,2.36496768213118,2.359967619047618,2.3699676190476198,9.981245437721185,69793072.0,0.022893429746655154,0.022893429746655154,0.2355275694930816,0.00328833494675028,0.0003896979310032991
ska_mid1_interferom,2.3749676681988765,2.3699676190476198,2.379967619047619,10.157752421282208,69796132.05210108,0.022717323825697126,0.022893429746655154,0.2355275694930816,0.003331165499705625,0.00038531398141288615
ska_mid1_interferom,2.384967654461532,2.379967619047619,2.389967619047619,10.337346901732204,69799192.0,0.022717323825697126,0.022717323825697126,0.2355275694930816,0.003374347155018212,0.00038096374528186173
ska_mid1_interferom,2.3949676409160734,2.389967619047619,2.3999676190476187,10.519764778124651,69799192.0,0.022717323825697126,0.022717323825697126,0.2355275694930816,0.0033949694352366014,0.00037923492879710124
ska_mid1_interferom,2.404967627559482,2.3999676190476187,2.40996761904762,10.706162831906024,69807352.0,0.022450574962713386,0.022450574962713386,0.2355275694930816,0.003401992784513568,0.0003789939279741864
ska_mid1_interferom,2.414967614388795,2.40996761904762,2.419967619047619,10.895013940487878,69807352.0,0.022450574962713386,0.022450574962713386,0.2355275694930816,0.003408912536560547,0.00037877845494352195
ska_mid1_interferom,2.424967601401105,2.419967619047619,2.429967619047619,11.087621892149123,69813471.98752962,0.022180618352770055,0.022225838824487643,0.2355275694930816,0.0034157279023981986,0.0003785496647964497
ska_mid1_interferom,2.434967588593552,2.429967619047619,2.4399676190476187,11.283286620907163,69818571.96771823,0.022044400370358302,0.022180618352770055,0.2355275694930816,0.0034298097936030303,0.00037751255857076276
ska_mid1_interferom,2.444967575963338,2.4399676190476187,2.4499676190476194,11.481767266166113,69821632.0,0.022044400370358302,0.022044400370358302,0.2355275694930816,0.003450523177443603,0.0003757522230902656
ska_mid1_interferom,2.454967563507713,2.4499676190476194,2.459967619047619,11.68332125681377,69821632.0,0.022044400370358302,0.022044400370358302,0.2355275694930816,0.0034713033981233596,0.0003740180283446875
ska_mid1_interferom,2.4649675512239746,2.459967619047619,2.469967619047619,11.888835405143464,69823671.95207062,0.021723236892843983,0.022044400370358302,0.2355275694930816,0.0034921504968606957,0.0003722782648112088
ska_mid1_interferom,2.474967539109472,2.469967619047619,2.4799676190476188,12.098956352618488,69831831.94350958,0.0216306000661307,0.02167696796514115,0.2355275694930816,0.003496650161668214,0.0003722380642957001
ska_mid1_interferom,2.4849675271616034,2.4799676190476188,2.4899676190476194,12.312054161162685,69833872.0,0.0216306000661307,0.0216306000661307,0.25367095566881387,0.0031361477029019334,0.0003753779325639062
ska_mid1_interferom,2.4949675153778075,2.4899676190476194,2.499967619047619,12.52872669513696,69837952.0,0.021490896128321564,0.021490896128321564,0.25367095566881387,0.0030969889435252,0.00038056426031439006
ska_mid1_interferom,2.5049675037555765,2.499967619047619,2.509967619047619,12.748601157146762,69843051.79631448,0.02130319911738277,0.021490896128321564,0.25367095566881387,0.003057187236205914,0.0003859796800205678
ska_mid1_interferom,2.514967492292447,2.509967619047619,2.519967619047619,12.971197330321706,69848152.0,0.02130319911738277,0.02130319911738277,0.25367095566881387,0.003029555290352891,0.0003899452179489332
ska_mid1_interferom,2.524967480985998,2.519967619047619,2.5299676190476195,13.196179095253731,69852231.80487013,0.021113833590123067,0.02130319911738277,0.2355275694930816,0.003433158318552885,0.0003813919330919218
ska_mid1_interferom,2.534967469833852,2.5299676190476195,2.5399676190476197,13.424224599301159,69856312.0,0.021113833590123067,0.021113833590123067,0.2355275694930816,0.003432505372900945,0.0003819498961452653
ska_mid1_interferom,2.544967458833669,2.5399676190476197,2.549967619047619,13.655957253397265,69860392.0,0.02097068730511288,0.02097068730511288,0.2355275694930816,0.003431665675014476,0.00038253703436466624
ska_mid1_interferom,2.5549674479831586,2.549967619047619,2.559967619047619,13.891154108345567,69860392.0,0.02097068730511288,0.02097068730511288,0.2355275694930816,0.003449904061516877,0.00038100819627113
ska_mid1_interferom,2.564967437280067,2.559967619047619,2.5699676190476186,14.130404007602479,69860392.0,0.02097068730511288,0.02097068730511288,0.2355275694930816,0.003514540345767141,0.00037447065754372835
ska_mid1_interferom,2.574967426722183,2.5699676190476186,2.5799676190476197,14.374368348190606,69864472.0,0.02068142259138982,0.02068142259138982,0.2355275694930816,0.0035797686899958618,0.00036807996190753973
ska_mid1_interferom,2.5849674163073297,2.5799676190476197,2.589967619047619,14.62201787380037,69864472.0,0.02068142259138982,0.02068142259138982,0.25367095566881387,0.0032532473824680845,0.00036632652510760994
ska_mid1_interferom,2.594967406033375,2.589967619047619,2.599967619047619,14.874152434458992,69868552.0,0.020486310469193823,0.020486310469193823,0.25367095566881387,0.003233646232431936,0.00036895539945743693
ska_mid1_interferom,2.604967395898211,2.599967619047619,2.609967619047618,15.130234974108575,69872631.68461102,0.020338748088749563,0.020486310469193823,0.25367095566881387,0.0032356447423980183,0.0003691445440433426
ska_mid1_interferom,2.614967385899783,2.609967619047618,2.6199676190476198,15.390125942503321,69876712.0,0.020338748088749563,0.020338748088749563,0.2355275694930816,0.003568601631613266,0.00037088441678876
ska_mid1_interferom,2.624967376036063,2.6199676190476198,2.629967619047619,15.653791787378855,69880792.0,0.020190107255659326,0.020190107255659326,0.2355275694930816,0.003510291025102027,0.00037746004331751736
ska_mid1_interferom,2.6349673663050592,2.629967619047619,2.639967619047619,15.921099179363347,69883851.73208907,0.020090402412926,0.020190107255659326,0.2355275694930816,0.003455116894431853,0.0003839261841944701
ska_mid1_interferom,2.6449673567048158,2.639967619047619,2.6499676190476187,16.192273759680965,69886912.0,0.020090402412926,0.020090402412926,0.2355275694930816,0.0034158405977952506,0.00038876767328855304
ska_mid1_interferom,2.654967347233412,2.6499676190476187,2.65996761904762,16.467797231851748,69892011.9039576,0.019889493340702627,0.019939910388231844,0.2355275694930816,0.003375939061765706,0.0003938002740235585
ska_mid1_interferom,2.6649673378889505,2.65996761904762,2.669967619047619,16.747144146187637,69895071.8013117,0.01978827388804111,0.019889493340702627,0.2355275694930816,0.0033354092286929466,0.00039903514289984463
ska_mid1_interferom,2.67496732866958,2.669967619047619,2.679967619047619,17.031202478215526,69901192.0,0.019737469506683664,0.019737469506683664,0.2355275694930816,0.003316995290435973,0.00040167975409330413
ska_mid1_interferom,2.684967319573474,2.679967619047619,2.6899676190476187,17.318687286799477,69901192.0,0.019737469506683664,0.019737469506683664,0.2355275694930816,0.0034195711012687405,0.00039007073504235084
ska_mid1_interferom,2.694967310598838,2.6899676190476187,2.6999676190476194,17.610347062298136,69901192.0,0.019737469506683664,0.019737469506683664,0.2355275694930816,0.003523166377355383,0.0003790276379160161
ska_mid1_interferom,2.7049673017439084,2.6999676190476194,2.709967619047619,17.906060019723576,69901192.0,0.019737469506683664,0.019737469506683664,0.25367095566881387,0.0032266994209193245,0.00037429655375464065
ska_mid1_interferom,2.714967293006952,2.709967619047619,2.719967619047619,18.20631461528705,69901192.0,0.019737469506683664,0.019737469506683664,0.25367095566881387,0.003297099689755142,0.00036672132854002095
ska_mid1_interferom,2.724967284386259,2.719967619047619,2.7299676190476188,18.512970995454005,69909352.0,0.019326227127930837,0.019326227127930837,0.2355275694930816,0.003668537492007204,0.00036521349446331467
ska_mid1_interferom,2.7349672758801584,2.7299676190476188,2.7399676190476194,18.82396086217954,69909352.0,0.019326227127930837,0.019326227127930837,0.2355275694930816,0.003623023559569532,0.00037018699831483303
ska_mid1_interferom,2.7449672674870023,2.7399676190476194,2.749967619047619,19.14031396313621,69911391.7515603,0.019117288804559106,0.019326227127930837,0.2355275694930816,0.0035768237604350047,0.000375344310345464
ska_mid1_interferom,2.7549672592051686,2.749967619047619,2.759967619047619,19.461742237950595,69917512.0,0.019064696438602396,0.019064696438602396,0.2355275694930816,0.0035357822639578667,0.0003800582779203078
ska_mid1_interferom,2.7649672510330667,2.759967619047619,2.769967619047619,19.78687292135662,69919551.73993269,0.01895907403894859,0.019064696438602396,0.2355275694930816,0.0035382606328770994,0.00038018015257744415
ska_mid1_interferom,2.774967242969132,2.769967619047619,2.7799676190476195,20.11621095942797,69921592.0,0.01895907403894859,0.01895907403894859,0.2355275694930816,0.0035406051695643383,0.0003803135740588139
ska_mid1_interferom,2.784967235011817,2.7799676190476195,2.7899676190476197,20.4495521488231,69921592.0,0.01895907403894859,0.01895907403894859,0.2355275694930816,0.003542815071548441,0.00038048380126061416
ska_mid1_interferom,2.794967227159612,2.7899676190476197,2.799967619047619,20.788087766383754,69923631.72306186,0.01869240711385303,0.01895907403894859,0.2355275694930816,0.003540159673912553,0.0003811804742318587
ska_mid1_interferom,2.804967219411028,2.799967619047619,2.809967619047619,21.13234400411013,69925672.0,0.01869240711385303,0.01869240711385303,0.2355275694930816,0.0034992845992569683,0.0003860257345574024
ska_mid1_interferom,2.8149672117645994,2.809967619047619,2.8199676190476186,21.4829782964857,69929751.42436513,0.018530565045012437,0.01869240711385303,0.2355275694930816,0.0034577973147500367,0.00039104529799292566
ska_mid1_interferom,2.824967204218885,2.8199676190476186,2.8299676190476197,21.83933272499564,69936891.56027529,0.018476302658989287,0.018530565045012437,0.2355275694930816,0.0034156949687806065,0.00039622607778859133
ska_mid1_interferom,2.83496719677247,2.8299676190476197,2.839967619047619,22.199713682561487,69939952.0,0.018476302658989287,0.018476302658989287,0.2355275694930816,0.003381597331903653,0.0004005986593518186
ska_mid1_interferom,2.844967189423955,2.839967619047619,2.849967619047619,22.564530711636515,69939952.0,0.018476302658989287,0.018476302658989287,0.2355275694930816,0.0034144291108020816,0.00039714739437111973
ska_mid1_interferom,2.8549671821719724,2.849967619047619,2.859967619047618,22.934717668414642,69939952.0,0.018476302658989287,0.018476302658989287,0.2355275694930816,0.003447473433467803,0.00039373530616183106
ska_mid1_interferom,2.864967175015173,2.859967619047618,2.8699676190476198,23.311465523460747,69944032.0,0.01820256452377696,0.01820256452377696,0.2355275694930816,0.00348073100974898,0.00039034498622805396
ska_mid1_interferom,2.874967167952231,2.8699676190476198,2.879967619047619,23.693742008015363,69945051.84061068,0.01809190961066684,0.01820256452377696,0.2355275694930816,0.0035190429579645154,0.0003864660378861135
ska_mid1_interferom,2.8849671609818386,2.879967619047619,2.889967619047619,24.082237292527992,69946072.0,0.01809190961066684,0.01809190961066684,0.2355275694930816,0.0035915294468775428,0.00037901321175921215
ska_mid1_interferom,2.8949671541027158,2.889967619047619,2.8999676190476187,24.478098759072463,69950152.0,0.017980573724962583,0.017980573724962583,0.2355275694930816,0.003664652618613262,0.0003717657888084727
ska_mid1_interferom,2.904967147313593,2.8999676190476187,2.90996761904762,24.880343245982733,69950152.0,0.017980573724962583,0.017980573724962583,0.2355275694930816,0.0037384149602219447,0.00036473408387297467
ska_mid1_interferom,2.9149671406132303,2.90996761904762,2.919967619047619,25.29064267616137,69954232.0,0.017812265118626214,0.017812265118626214,0.25367095566881387,0.0033851264671451095,0.00036415084346349413
ska_mid1_interferom,2.924967134000404,2.919967619047619,2.929967619047619,25.706737070784897,69954232.0,0.017812265118626214,0.017812265118626214,0.2355275694930816,0.0037343639350153586,0.00036566267077727953
ska_mid1_interferom,2.9349671274739118,2.929967619047619,2.9399676190476187,26.12805924379225,69954232.0,0.017812265118626214,0.017812265118626214,0.2355275694930816,0.0036745455799681737,0.00037189225428869543
ska_mid1_interferom,2.944967121032568,2.9399676190476187,2.9499676190476194,26.555076054754856,69956271.64806436,0.01758534801739162,0.017812265118626214,0.2355275694930816,0.003613930226752906,0.0003784250812913701
ska_mid1_interferom,2.954967114675207,2.9499676190476194,2.959967619047619,26.988601352080103,69958312.0,0.01758534801739162,0.01758534801739162,0.2355275694930816,0.0035603872800120816,0.0003844040943881063
ska_mid1_interferom,2.964967108400682,2.959967619047619,2.969967619047619,27.42899096127219,69958312.0,0.01758534801739162,0.01758534801739162,0.2355275694930816,0.0035435444654292212,0.00038651773243176683
ska_mid1_interferom,2.9749671022078625,2.969967619047619,2.9799676190476188,27.876828401886996,69960351.63476136,0.01735546430175034,0.01758534801739162,0.2355275694930816,0.003526376300720092,0.00038867599098130326
ska_mid1_interferom,2.9849670960956383,2.9799676190476188,2.9899676190476194,28.331717268841746,69964431.630442,0.017297516012088798,0.01735546430175034,0.2355275694930816,0.003508881254947654,0.00039087538568967876
ska_mid1_interferom,2.994967090062917,2.9899676190476194,2.999967619047619,28.79305058970083,69966472.0,0.017297516012088798,0.017297516012088798,0.2355275694930816,0.003501987214714995,0.0003919018948363984
ska_mid1_interferom,3.0049670841086216,2.999967619047619,3.009967619047619,29.261861722541695,69970552.0,0.017181033097772205,0.017181033097772205,0.2355275694930816,0.0035358087086553146,0.0003884083103778522
ska_mid1_interferom,3.014967078231692,3.009967619047619,3.019967619047619,29.73930925655456,69978712.0,0.017122494484329138,0.017122494484329138,0.2355275694930816,0.0035698451931560756,0.00038492955849847875
ska_mid1_interferom,3.024967072431087,3.019967619047619,3.0299676190476195,30.223928113759445,69980752.0,0.01706375505054557,0.01706375505054557,0.2355275694930816,0.0036040973666878182,0.00038149484836695244
ska_mid1_interferom,3.0349670667057773,3.0299676190476195,3.0399676190476197,30.716253884677997,69980752.0,0.01706375505054557,0.01706375505054557,0.2355275694930816,0.003635534155532819,0.00037840509950851157
ska_mid1_interferom,3.044967061054753,3.0399676190476197,3.049967619047619,31.217048673157677,69980752.0,0.01706375505054557,0.01706375505054557,0.2355275694930816,0.003658333934357822,0.00037623966421752007
ska_mid1_interferom,3.054134846868258,3.049967619047619,3.059967619047619,31.68334309890446,69980752.0,0.01706375505054557,0.01706375505054557,0.2355275694930816,0.003680420822985555,0.00037415100925931605
chime_icyl,0.7791135653955662,0.7727075,0.7827075,0.004241872177111795,59328415.29481672,0.11579273052371178,0.11654466733399664,0.11651020195771912,0.02130983630953758,0.058927681291900326
chime_icyl,0.787718973798076,0.7827075,0.7927075,0.004466482753335902,59600761.46968241,0.11410695342769663,0.11513184742125615,0.11509695898184259,0.005984255966820518,0.06913180233123736
chime_icyl,0.7977187172086173,0.7927075,0.8027075,0.004503241349300961,59902653.867227435,0.112422690955993,0.11337427442969135,0.11333884496806695,0.23920771380939154,0.001853629667589685
chime_icyl,0.8077184675903505,0.8027075,0.8127075,0.004726585669870784,60191133.572025895,0.11069466970519026,0.11166098048026186,0.11162500722530759,0.39745511729609095,0.004454254634406956
